CDU_ID,GEO_CODE,GEO_LABEL,GEO_TYPE,GEO_TYP2,F991,F992,F993,F994,F995
83384,E00023561,E00023561,Output Areas and Small Areas,OASA,89,23,6,0,1
83385,E00023562,E00023562,Output Areas and Small Areas,OASA,97,22,3,0,0
83386,E00023564,E00023564,Output Areas and Small Areas,OASA,122,39,9,0,0
83387,E00023565,E00023565,Output Areas and Small Areas,OASA,141,58,3,1,0
83388,E00023566,E00023566,Output Areas and Small Areas,OASA,145,49,5,1,0
83389,E00023567,E00023567,Output Areas and Small Areas,OASA,114,40,6,1,1
83390,E00023569,E00023569,Output Areas and Small Areas,OASA,101,21,2,0,0
83391,E00023570,E00023570,Output Areas and Small Areas,OASA,137,53,1,0,0
83392,E00023571,E00023571,Output Areas and Small Areas,OASA,145,43,4,0,0
83393,E00023572,E00023572,Output Areas and Small Areas,OASA,168,37,2,1,0
83394,E00023573,E00023573,Output Areas and Small Areas,OASA,116,44,2,0,0
83395,E00023574,E00023574,Output Areas and Small Areas,OASA,155,58,6,0,0
83396,E00023575,E00023575,Output Areas and Small Areas,OASA,146,36,7,0,0
83397,E00023576,E00023576,Output Areas and Small Areas,OASA,144,47,2,0,0
83398,E00023577,E00023577,Output Areas and Small Areas,OASA,185,48,3,0,0
83399,E00023578,E00023578,Output Areas and Small Areas,OASA,128,39,6,0,0
83400,E00023579,E00023579,Output Areas and Small Areas,OASA,189,32,2,0,0
83401,E00023580,E00023580,Output Areas and Small Areas,OASA,109,47,3,0,0
83402,E00023581,E00023581,Output Areas and Small Areas,OASA,171,45,4,0,0
83403,E00023585,E00023585,Output Areas and Small Areas,OASA,74,44,7,1,0
83404,E00023586,E00023586,Output Areas and Small Areas,OASA,145,67,5,1,0
83405,E00023587,E00023587,Output Areas and Small Areas,OASA,127,56,2,0,2
83406,E00023588,E00023588,Output Areas and Small Areas,OASA,123,67,7,1,0
83407,E00023589,E00023589,Output Areas and Small Areas,OASA,89,46,2,0,0
83408,E00023590,E00023590,Output Areas and Small Areas,OASA,112,65,4,2,0
83409,E00023591,E00023591,Output Areas and Small Areas,OASA,101,52,4,0,0
83410,E00023592,E00023592,Output Areas and Small Areas,OASA,116,66,7,1,0
83411,E00023593,E00023593,Output Areas and Small Areas,OASA,112,58,9,0,1
83412,E00023595,E00023595,Output Areas and Small Areas,OASA,117,60,21,1,0
83413,E00023596,E00023596,Output Areas and Small Areas,OASA,109,61,6,0,0
83414,E00023597,E00023597,Output Areas and Small Areas,OASA,88,29,6,3,0
83415,E00023598,E00023598,Output Areas and Small Areas,OASA,119,44,7,0,0
83416,E00023599,E00023599,Output Areas and Small Areas,OASA,53,47,5,1,0
83417,E00023600,E00023600,Output Areas and Small Areas,OASA,76,50,8,1,0
83418,E00023601,E00023601,Output Areas and Small Areas,OASA,119,70,13,1,0
83419,E00023602,E00023602,Output Areas and Small Areas,OASA,95,32,4,1,0
83420,E00023603,E00023603,Output Areas and Small Areas,OASA,149,50,9,0,0
83421,E00023604,E00023604,Output Areas and Small Areas,OASA,167,57,6,0,0
83422,E00023605,E00023605,Output Areas and Small Areas,OASA,70,47,6,2,0
83423,E00023606,E00023606,Output Areas and Small Areas,OASA,161,48,4,0,0
83424,E00023608,E00023608,Output Areas and Small Areas,OASA,72,44,8,2,0
83425,E00023609,E00023609,Output Areas and Small Areas,OASA,88,45,7,0,1
83426,E00023610,E00023610,Output Areas and Small Areas,OASA,82,24,4,0,0
83427,E00023611,E00023611,Output Areas and Small Areas,OASA,56,45,4,0,0
83428,E00023612,E00023612,Output Areas and Small Areas,OASA,102,60,7,0,0
83429,E00023613,E00023613,Output Areas and Small Areas,OASA,93,46,3,0,0
83430,E00023614,E00023614,Output Areas and Small Areas,OASA,98,29,5,1,2
83431,E00023615,E00023615,Output Areas and Small Areas,OASA,97,66,7,0,0
83432,E00023616,E00023616,Output Areas and Small Areas,OASA,97,60,6,1,0
83433,E00023617,E00023617,Output Areas and Small Areas,OASA,328,66,4,0,0
83434,E00023618,E00023618,Output Areas and Small Areas,OASA,104,43,7,0,1
83435,E00023619,E00023619,Output Areas and Small Areas,OASA,156,68,10,3,0
83436,E00023620,E00023620,Output Areas and Small Areas,OASA,105,32,6,4,0
83437,E00023621,E00023621,Output Areas and Small Areas,OASA,105,45,3,0,0
83438,E00023622,E00023622,Output Areas and Small Areas,OASA,62,47,23,6,5
83439,E00023623,E00023623,Output Areas and Small Areas,OASA,73,38,15,2,0
83440,E00023624,E00023624,Output Areas and Small Areas,OASA,72,40,4,2,0
83441,E00023625,E00023625,Output Areas and Small Areas,OASA,66,43,10,7,0
83442,E00023626,E00023626,Output Areas and Small Areas,OASA,122,41,5,0,1
83443,E00023627,E00023627,Output Areas and Small Areas,OASA,81,22,4,2,0
83444,E00023628,E00023628,Output Areas and Small Areas,OASA,80,49,5,0,0
83445,E00023629,E00023629,Output Areas and Small Areas,OASA,69,32,7,0,0
83446,E00023630,E00023630,Output Areas and Small Areas,OASA,108,42,6,1,0
83447,E00023631,E00023631,Output Areas and Small Areas,OASA,64,50,13,1,2
83448,E00023632,E00023632,Output Areas and Small Areas,OASA,57,46,14,4,1
83449,E00023633,E00023633,Output Areas and Small Areas,OASA,71,45,8,2,1
83450,E00023634,E00023634,Output Areas and Small Areas,OASA,33,68,24,5,0
83451,E00023635,E00023635,Output Areas and Small Areas,OASA,104,42,5,4,0
83452,E00023636,E00023636,Output Areas and Small Areas,OASA,111,56,8,1,1
83453,E00023637,E00023637,Output Areas and Small Areas,OASA,40,61,18,2,1
83454,E00023638,E00023638,Output Areas and Small Areas,OASA,91,35,2,1,0
83455,E00023639,E00023639,Output Areas and Small Areas,OASA,63,35,4,0,0
83456,E00023640,E00023640,Output Areas and Small Areas,OASA,52,48,15,6,2
83457,E00023641,E00023641,Output Areas and Small Areas,OASA,63,43,6,3,0
83458,E00023643,E00023643,Output Areas and Small Areas,OASA,97,32,12,1,0
83459,E00023644,E00023644,Output Areas and Small Areas,OASA,108,25,2,0,0
83460,E00023646,E00023646,Output Areas and Small Areas,OASA,81,19,2,4,1
83461,E00023647,E00023647,Output Areas and Small Areas,OASA,82,39,13,0,1
83462,E00023648,E00023648,Output Areas and Small Areas,OASA,106,49,8,2,6
83463,E00023649,E00023649,Output Areas and Small Areas,OASA,93,43,4,1,1
83464,E00023650,E00023650,Output Areas and Small Areas,OASA,53,38,7,1,1
83465,E00023651,E00023651,Output Areas and Small Areas,OASA,105,42,9,0,4
83466,E00023652,E00023652,Output Areas and Small Areas,OASA,32,11,3,2,1
83467,E00023653,E00023653,Output Areas and Small Areas,OASA,92,39,3,0,1
83468,E00023655,E00023655,Output Areas and Small Areas,OASA,77,41,1,3,2
83469,E00023656,E00023656,Output Areas and Small Areas,OASA,96,55,14,0,1
83470,E00023657,E00023657,Output Areas and Small Areas,OASA,70,37,11,4,3
83471,E00023658,E00023658,Output Areas and Small Areas,OASA,33,64,13,9,2
83472,E00023659,E00023659,Output Areas and Small Areas,OASA,39,42,19,5,0
83473,E00023660,E00023660,Output Areas and Small Areas,OASA,30,39,19,3,3
83474,E00023661,E00023661,Output Areas and Small Areas,OASA,53,47,21,1,4
83475,E00023662,E00023662,Output Areas and Small Areas,OASA,19,42,23,10,2
83476,E00023663,E00023663,Output Areas and Small Areas,OASA,28,46,8,3,3
83477,E00023664,E00023664,Output Areas and Small Areas,OASA,31,56,33,8,5
83478,E00023665,E00023665,Output Areas and Small Areas,OASA,46,42,17,7,2
83479,E00023666,E00023666,Output Areas and Small Areas,OASA,43,67,26,7,1
83480,E00023668,E00023668,Output Areas and Small Areas,OASA,74,49,7,3,0
83481,E00023669,E00023669,Output Areas and Small Areas,OASA,31,39,31,6,2
83482,E00023670,E00023670,Output Areas and Small Areas,OASA,33,52,23,6,3
83483,E00023671,E00023671,Output Areas and Small Areas,OASA,44,49,15,5,0
83484,E00023672,E00023672,Output Areas and Small Areas,OASA,56,42,9,5,0
83485,E00023674,E00023674,Output Areas and Small Areas,OASA,65,50,11,0,1
83486,E00023675,E00023675,Output Areas and Small Areas,OASA,57,60,12,2,0
83487,E00023676,E00023676,Output Areas and Small Areas,OASA,54,36,2,6,4
83488,E00023678,E00023678,Output Areas and Small Areas,OASA,50,40,10,4,0
83489,E00023679,E00023679,Output Areas and Small Areas,OASA,45,34,13,5,6
83490,E00023680,E00023680,Output Areas and Small Areas,OASA,27,44,15,3,3
83491,E00023681,E00023681,Output Areas and Small Areas,OASA,61,93,36,12,6
83492,E00023682,E00023682,Output Areas and Small Areas,OASA,26,33,16,2,1
83493,E00023684,E00023684,Output Areas and Small Areas,OASA,55,56,15,4,1
83494,E00023685,E00023685,Output Areas and Small Areas,OASA,54,44,7,2,0
83495,E00023686,E00023686,Output Areas and Small Areas,OASA,35,52,12,7,1
83496,E00023687,E00023687,Output Areas and Small Areas,OASA,67,36,9,0,2
83497,E00023688,E00023688,Output Areas and Small Areas,OASA,43,40,18,1,0
83498,E00023689,E00023689,Output Areas and Small Areas,OASA,24,46,31,4,3
83499,E00023690,E00023690,Output Areas and Small Areas,OASA,42,39,12,2,0
83500,E00023691,E00023691,Output Areas and Small Areas,OASA,58,25,4,1,0
83501,E00023692,E00023692,Output Areas and Small Areas,OASA,55,39,9,0,0
83502,E00023694,E00023694,Output Areas and Small Areas,OASA,141,40,8,1,2
83503,E00023695,E00023695,Output Areas and Small Areas,OASA,97,42,2,1,0
83504,E00023696,E00023696,Output Areas and Small Areas,OASA,119,28,6,1,0
83505,E00023697,E00023697,Output Areas and Small Areas,OASA,67,48,10,5,0
83506,E00023698,E00023698,Output Areas and Small Areas,OASA,109,31,3,0,0
83507,E00023699,E00023699,Output Areas and Small Areas,OASA,54,17,8,0,0
83508,E00023700,E00023700,Output Areas and Small Areas,OASA,64,30,8,0,5
83509,E00023701,E00023701,Output Areas and Small Areas,OASA,157,25,1,0,0
83510,E00023702,E00023702,Output Areas and Small Areas,OASA,137,13,4,0,0
83511,E00023703,E00023703,Output Areas and Small Areas,OASA,87,30,4,0,0
83512,E00023704,E00023704,Output Areas and Small Areas,OASA,82,29,7,0,0
83513,E00023705,E00023705,Output Areas and Small Areas,OASA,79,21,2,0,0
83514,E00023706,E00023706,Output Areas and Small Areas,OASA,83,22,7,1,0
83515,E00023707,E00023707,Output Areas and Small Areas,OASA,75,24,2,0,0
83516,E00023708,E00023708,Output Areas and Small Areas,OASA,43,40,5,1,0
83517,E00023709,E00023709,Output Areas and Small Areas,OASA,79,36,3,0,0
83518,E00023710,E00023710,Output Areas and Small Areas,OASA,71,24,2,0,0
83519,E00023711,E00023711,Output Areas and Small Areas,OASA,72,25,2,0,0
83520,E00023712,E00023712,Output Areas and Small Areas,OASA,89,39,5,0,0
83521,E00023713,E00023713,Output Areas and Small Areas,OASA,47,47,10,0,0
83522,E00023714,E00023714,Output Areas and Small Areas,OASA,101,39,5,1,0
83523,E00023715,E00023715,Output Areas and Small Areas,OASA,95,27,3,0,1
83524,E00023716,E00023716,Output Areas and Small Areas,OASA,96,43,7,0,0
83525,E00023717,E00023717,Output Areas and Small Areas,OASA,96,22,3,0,0
83526,E00023718,E00023718,Output Areas and Small Areas,OASA,79,40,6,3,0
83527,E00023719,E00023719,Output Areas and Small Areas,OASA,115,24,2,1,0
83528,E00023720,E00023720,Output Areas and Small Areas,OASA,97,32,9,4,0
83529,E00023721,E00023721,Output Areas and Small Areas,OASA,159,73,7,3,0
83530,E00023722,E00023722,Output Areas and Small Areas,OASA,63,8,2,0,0
83531,E00023723,E00023723,Output Areas and Small Areas,OASA,97,41,4,0,0
83532,E00023724,E00023724,Output Areas and Small Areas,OASA,85,27,0,0,0
83533,E00023725,E00023725,Output Areas and Small Areas,OASA,152,29,5,0,0
83534,E00023726,E00023726,Output Areas and Small Areas,OASA,72,47,6,2,0
83535,E00023727,E00023727,Output Areas and Small Areas,OASA,88,33,3,2,0
83536,E00023728,E00023728,Output Areas and Small Areas,OASA,115,52,12,3,0
83537,E00023729,E00023729,Output Areas and Small Areas,OASA,59,42,6,0,0
83538,E00023730,E00023730,Output Areas and Small Areas,OASA,123,22,1,0,0
83539,E00023731,E00023731,Output Areas and Small Areas,OASA,100,14,5,0,0
83540,E00023732,E00023732,Output Areas and Small Areas,OASA,83,37,10,0,1
83541,E00023733,E00023733,Output Areas and Small Areas,OASA,102,84,2,2,0
83542,E00023734,E00023734,Output Areas and Small Areas,OASA,111,38,6,3,0
83543,E00023737,E00023737,Output Areas and Small Areas,OASA,94,19,2,0,0
83544,E00023738,E00023738,Output Areas and Small Areas,OASA,75,45,5,1,0
83545,E00023739,E00023739,Output Areas and Small Areas,OASA,110,41,9,4,0
83546,E00023740,E00023740,Output Areas and Small Areas,OASA,39,53,19,4,2
83547,E00023741,E00023741,Output Areas and Small Areas,OASA,80,32,8,2,0
83548,E00023744,E00023744,Output Areas and Small Areas,OASA,90,89,14,2,0
83549,E00023745,E00023745,Output Areas and Small Areas,OASA,50,94,26,3,2
83550,E00023746,E00023746,Output Areas and Small Areas,OASA,93,61,13,1,0
83551,E00023747,E00023747,Output Areas and Small Areas,OASA,123,62,10,0,0
83552,E00023748,E00023748,Output Areas and Small Areas,OASA,115,82,7,1,0
83553,E00023749,E00023749,Output Areas and Small Areas,OASA,149,80,11,2,0
83554,E00023750,E00023750,Output Areas and Small Areas,OASA,69,60,13,5,1
83555,E00023751,E00023751,Output Areas and Small Areas,OASA,53,34,6,2,0
83556,E00023752,E00023752,Output Areas and Small Areas,OASA,65,43,10,0,1
83557,E00023753,E00023753,Output Areas and Small Areas,OASA,84,66,11,2,0
83558,E00023754,E00023754,Output Areas and Small Areas,OASA,112,25,7,0,0
83559,E00023755,E00023755,Output Areas and Small Areas,OASA,47,64,24,6,4
83560,E00023756,E00023756,Output Areas and Small Areas,OASA,92,40,5,0,0
83561,E00023757,E00023757,Output Areas and Small Areas,OASA,69,14,0,0,0
83562,E00023758,E00023758,Output Areas and Small Areas,OASA,38,48,24,1,1
83563,E00023759,E00023759,Output Areas and Small Areas,OASA,24,27,25,8,1
83564,E00023760,E00023760,Output Areas and Small Areas,OASA,68,32,2,0,0
83565,E00023761,E00023761,Output Areas and Small Areas,OASA,81,51,15,0,0
83566,E00023762,E00023762,Output Areas and Small Areas,OASA,130,51,5,0,0
83567,E00023763,E00023763,Output Areas and Small Areas,OASA,102,56,5,0,0
83568,E00023764,E00023764,Output Areas and Small Areas,OASA,114,59,6,0,0
83569,E00023765,E00023765,Output Areas and Small Areas,OASA,156,45,6,0,0
83570,E00023766,E00023766,Output Areas and Small Areas,OASA,62,65,10,0,0
83571,E00023767,E00023767,Output Areas and Small Areas,OASA,63,45,5,0,0
83572,E00023768,E00023768,Output Areas and Small Areas,OASA,32,28,11,0,0
83573,E00023769,E00023769,Output Areas and Small Areas,OASA,51,65,10,2,0
83574,E00023770,E00023770,Output Areas and Small Areas,OASA,23,35,3,0,0
83575,E00023771,E00023771,Output Areas and Small Areas,OASA,23,38,7,3,0
83576,E00023772,E00023772,Output Areas and Small Areas,OASA,54,35,9,0,0
83577,E00023773,E00023773,Output Areas and Small Areas,OASA,43,39,2,0,0
83578,E00023774,E00023774,Output Areas and Small Areas,OASA,76,50,9,0,0
83579,E00023775,E00023775,Output Areas and Small Areas,OASA,58,33,4,0,0
83580,E00023776,E00023776,Output Areas and Small Areas,OASA,66,44,7,0,0
83581,E00023777,E00023777,Output Areas and Small Areas,OASA,73,65,6,0,0
83582,E00023778,E00023778,Output Areas and Small Areas,OASA,40,40,8,0,0
83583,E00023779,E00023779,Output Areas and Small Areas,OASA,57,57,7,2,0
83584,E00023780,E00023780,Output Areas and Small Areas,OASA,80,39,13,0,0
83585,E00023781,E00023781,Output Areas and Small Areas,OASA,62,42,9,0,0
83586,E00023782,E00023782,Output Areas and Small Areas,OASA,54,57,8,2,0
83587,E00023783,E00023783,Output Areas and Small Areas,OASA,75,56,8,2,0
83588,E00023784,E00023784,Output Areas and Small Areas,OASA,56,53,6,0,0
83589,E00023785,E00023785,Output Areas and Small Areas,OASA,51,45,12,1,1
83590,E00023786,E00023786,Output Areas and Small Areas,OASA,71,34,2,1,0
83591,E00023787,E00023787,Output Areas and Small Areas,OASA,71,30,9,0,0
83592,E00023788,E00023788,Output Areas and Small Areas,OASA,80,37,2,0,0
83593,E00023789,E00023789,Output Areas and Small Areas,OASA,96,43,3,0,0
83594,E00023790,E00023790,Output Areas and Small Areas,OASA,80,38,4,1,0
83595,E00023791,E00023791,Output Areas and Small Areas,OASA,89,46,2,1,0
83596,E00023792,E00023792,Output Areas and Small Areas,OASA,88,33,6,0,0
83597,E00023793,E00023793,Output Areas and Small Areas,OASA,79,43,5,2,0
83598,E00023794,E00023794,Output Areas and Small Areas,OASA,66,29,4,1,0
83599,E00023795,E00023795,Output Areas and Small Areas,OASA,103,50,2,0,2
83600,E00023796,E00023796,Output Areas and Small Areas,OASA,61,46,6,1,0
83601,E00023797,E00023797,Output Areas and Small Areas,OASA,99,40,7,0,0
83602,E00023798,E00023798,Output Areas and Small Areas,OASA,69,38,6,2,0
83603,E00023799,E00023799,Output Areas and Small Areas,OASA,44,48,5,0,0
83604,E00023800,E00023800,Output Areas and Small Areas,OASA,61,49,16,0,2
83605,E00023801,E00023801,Output Areas and Small Areas,OASA,79,38,4,2,2
83606,E00023802,E00023802,Output Areas and Small Areas,OASA,72,47,3,0,0
83607,E00023803,E00023803,Output Areas and Small Areas,OASA,37,50,15,0,0
83608,E00023804,E00023804,Output Areas and Small Areas,OASA,99,36,4,0,0
83609,E00023805,E00023805,Output Areas and Small Areas,OASA,37,44,21,3,1
83610,E00023806,E00023806,Output Areas and Small Areas,OASA,62,46,7,1,0
83611,E00023807,E00023807,Output Areas and Small Areas,OASA,40,55,10,0,0
83612,E00023808,E00023808,Output Areas and Small Areas,OASA,65,53,14,0,0
83613,E00023809,E00023809,Output Areas and Small Areas,OASA,67,52,16,2,1
83614,E00023810,E00023810,Output Areas and Small Areas,OASA,52,44,10,2,0
83615,E00023811,E00023811,Output Areas and Small Areas,OASA,80,49,14,1,0
83616,E00023812,E00023812,Output Areas and Small Areas,OASA,96,19,3,0,0
83617,E00023813,E00023813,Output Areas and Small Areas,OASA,79,30,7,1,0
83618,E00023814,E00023814,Output Areas and Small Areas,OASA,172,58,8,1,1
83619,E00023815,E00023815,Output Areas and Small Areas,OASA,77,26,2,0,0
83620,E00023816,E00023816,Output Areas and Small Areas,OASA,58,33,8,8,2
83621,E00023817,E00023817,Output Areas and Small Areas,OASA,65,44,20,4,1
83622,E00023818,E00023818,Output Areas and Small Areas,OASA,122,49,8,0,1
83623,E00023819,E00023819,Output Areas and Small Areas,OASA,98,53,14,1,1
83624,E00023820,E00023820,Output Areas and Small Areas,OASA,79,41,7,3,0
83625,E00023821,E00023821,Output Areas and Small Areas,OASA,76,45,4,3,1
83626,E00023822,E00023822,Output Areas and Small Areas,OASA,90,40,5,3,0
83627,E00023823,E00023823,Output Areas and Small Areas,OASA,92,48,13,2,0
83628,E00023824,E00023824,Output Areas and Small Areas,OASA,99,30,3,1,0
83629,E00023825,E00023825,Output Areas and Small Areas,OASA,72,30,5,1,0
83630,E00023826,E00023826,Output Areas and Small Areas,OASA,80,52,18,5,0
83631,E00023827,E00023827,Output Areas and Small Areas,OASA,69,46,14,2,2
83632,E00023828,E00023828,Output Areas and Small Areas,OASA,112,43,6,2,1
83633,E00023829,E00023829,Output Areas and Small Areas,OASA,41,41,3,2,1
83634,E00023830,E00023830,Output Areas and Small Areas,OASA,88,44,3,2,5
83635,E00023831,E00023831,Output Areas and Small Areas,OASA,100,23,4,2,0
83636,E00023832,E00023832,Output Areas and Small Areas,OASA,80,38,7,1,1
83637,E00023833,E00023833,Output Areas and Small Areas,OASA,94,29,7,1,1
83638,E00023834,E00023834,Output Areas and Small Areas,OASA,123,60,7,0,0
83639,E00023835,E00023835,Output Areas and Small Areas,OASA,98,33,3,1,0
83640,E00023836,E00023836,Output Areas and Small Areas,OASA,121,43,9,3,0
83641,E00023837,E00023837,Output Areas and Small Areas,OASA,62,36,5,3,0
83642,E00023838,E00023838,Output Areas and Small Areas,OASA,84,26,2,0,0
83643,E00023839,E00023839,Output Areas and Small Areas,OASA,84,66,16,3,1
83644,E00023840,E00023840,Output Areas and Small Areas,OASA,121,44,6,3,2
83645,E00023841,E00023841,Output Areas and Small Areas,OASA,94,64,6,3,0
83646,E00023842,E00023842,Output Areas and Small Areas,OASA,92,55,9,3,1
