CDU_ID,GEO_CODE,GEO_LABEL,GEO_TYPE,GEO_TYP2,Total,White-British,White-Irish,White-Gypsy or Irish Traveller, White-Other White,Mixed-White and Black Caribbean,Mixed-White and Black African,Mixed-White and Asian,Mixed-Other Mixed,Asian-Indian,Asian-Pakistani ,Asian-Bangladeshi,Asian-Chinese,Asian-Other Asian,Black-African,Black-Caribbean,Black-Other Black,Other-Arab ,Other-Any other ethnic group
64732,E00004306,E00004306,Output Areas and Small Areas,OASA,315,150,3,0,106,2,1,6,5,20,0,0,5,4,2,2,0,2,7
64733,E00004307,E00004307,Output Areas and Small Areas,OASA,368,214,12,0,69,3,5,3,4,12,4,1,0,12,1,1,12,0,15
64734,E00004308,E00004308,Output Areas and Small Areas,OASA,278,169,8,0,53,7,0,0,1,4,0,1,2,7,4,5,6,1,10
64735,E00004309,E00004309,Output Areas and Small Areas,OASA,286,150,3,0,89,8,1,2,4,11,0,0,4,5,1,0,2,3,3
64736,E00004310,E00004310,Output Areas and Small Areas,OASA,306,172,5,0,52,2,0,9,9,16,2,0,8,7,1,1,0,10,12
64737,E00004311,E00004311,Output Areas and Small Areas,OASA,282,151,4,0,63,0,2,15,6,7,5,8,6,0,4,2,0,5,4
64738,E00004312,E00004312,Output Areas and Small Areas,OASA,321,171,25,0,47,2,1,9,4,8,0,4,3,5,7,7,14,9,5
64739,E00004313,E00004313,Output Areas and Small Areas,OASA,279,119,10,0,76,0,0,2,7,12,2,1,8,5,1,2,10,9,15
64740,E00004314,E00004314,Output Areas and Small Areas,OASA,318,132,23,0,71,6,2,7,3,19,0,6,11,9,10,5,5,4,5
64741,E00004315,E00004315,Output Areas and Small Areas,OASA,304,156,6,1,72,2,1,3,5,14,8,0,11,8,6,0,1,6,4
64742,E00004316,E00004316,Output Areas and Small Areas,OASA,244,104,12,0,49,1,2,10,10,13,0,0,2,11,18,3,1,2,6
64743,E00004317,E00004317,Output Areas and Small Areas,OASA,390,260,17,0,65,0,1,9,2,6,4,0,1,7,3,5,0,4,6
64744,E00004318,E00004318,Output Areas and Small Areas,OASA,282,159,9,0,54,4,1,9,0,13,4,5,4,5,0,4,6,0,5
64745,E00004319,E00004319,Output Areas and Small Areas,OASA,261,114,12,0,80,4,1,4,4,12,0,0,5,15,0,8,2,0,0
64746,E00004320,E00004320,Output Areas and Small Areas,OASA,268,129,6,0,94,0,1,7,2,5,0,0,1,13,3,1,0,2,4
64747,E00004321,E00004321,Output Areas and Small Areas,OASA,357,149,4,0,127,3,3,3,2,13,5,3,5,14,15,0,1,3,7
64748,E00004322,E00004322,Output Areas and Small Areas,OASA,296,157,5,0,72,0,1,17,5,8,1,0,4,18,0,0,1,2,5
64749,E00004323,E00004323,Output Areas and Small Areas,OASA,591,258,10,0,92,10,1,14,23,44,14,8,34,29,21,8,2,11,12
64750,E00004324,E00004324,Output Areas and Small Areas,OASA,299,146,10,0,75,2,0,9,4,4,0,0,5,15,2,1,1,11,14
64751,E00004325,E00004325,Output Areas and Small Areas,OASA,235,110,6,0,65,3,1,11,0,14,0,1,1,15,0,1,0,0,7
64752,E00004326,E00004326,Output Areas and Small Areas,OASA,265,90,8,0,53,0,0,10,32,10,0,0,20,11,1,15,3,5,7
64753,E00004327,E00004327,Output Areas and Small Areas,OASA,320,133,5,0,101,3,1,14,1,15,4,4,4,19,1,4,1,1,9
64754,E00004328,E00004328,Output Areas and Small Areas,OASA,260,112,5,0,78,3,6,3,2,15,1,6,3,11,2,0,1,4,8
64755,E00004329,E00004329,Output Areas and Small Areas,OASA,342,128,2,0,92,7,3,1,17,30,1,0,11,7,7,8,0,13,15
64756,E00004330,E00004330,Output Areas and Small Areas,OASA,294,133,4,0,87,1,6,6,10,13,2,0,8,15,1,4,0,2,2
64757,E00004331,E00004331,Output Areas and Small Areas,OASA,281,102,2,1,58,3,0,3,8,7,16,28,19,10,6,15,1,0,2
64758,E00004332,E00004332,Output Areas and Small Areas,OASA,189,84,7,0,55,2,0,3,2,7,1,3,2,9,1,0,0,0,13
64759,E00004333,E00004333,Output Areas and Small Areas,OASA,247,148,5,0,63,0,2,1,4,4,4,0,0,5,3,0,2,3,3
64760,E00004334,E00004334,Output Areas and Small Areas,OASA,212,76,9,0,56,0,2,10,5,3,0,5,5,25,1,2,0,2,11
64761,E00004335,E00004335,Output Areas and Small Areas,OASA,295,134,5,0,96,2,1,3,5,10,2,5,9,18,0,1,1,2,1
64762,E00004336,E00004336,Output Areas and Small Areas,OASA,347,115,5,0,106,2,4,10,18,11,2,0,22,23,3,8,8,0,10
64763,E00004337,E00004337,Output Areas and Small Areas,OASA,260,116,8,0,81,3,0,7,10,7,3,2,6,10,0,2,0,1,4
64764,E00004338,E00004338,Output Areas and Small Areas,OASA,271,107,5,0,104,2,4,10,7,8,1,0,6,5,2,0,0,3,7
64765,E00004339,E00004339,Output Areas and Small Areas,OASA,234,73,7,0,52,1,0,4,6,15,5,6,7,47,2,1,1,2,5
64766,E00004340,E00004340,Output Areas and Small Areas,OASA,221,67,5,0,67,0,1,8,5,13,2,0,9,30,9,0,2,0,3
64767,E00004341,E00004341,Output Areas and Small Areas,OASA,235,103,7,0,70,1,0,3,9,7,1,0,10,2,1,6,0,2,13
64768,E00004342,E00004342,Output Areas and Small Areas,OASA,197,72,4,0,72,0,1,3,5,15,0,0,3,16,0,1,0,1,4
64769,E00004343,E00004343,Output Areas and Small Areas,OASA,221,92,2,0,70,0,0,9,5,10,2,2,9,15,2,0,0,2,1
64770,E00004344,E00004344,Output Areas and Small Areas,OASA,249,57,0,0,71,2,0,2,2,19,12,0,27,30,7,2,1,7,10
64771,E00004345,E00004345,Output Areas and Small Areas,OASA,309,150,0,0,68,0,1,9,11,4,2,1,9,31,2,2,3,2,14
64772,E00004346,E00004346,Output Areas and Small Areas,OASA,299,174,6,0,44,6,0,14,3,8,0,0,0,22,0,2,0,14,6
64773,E00004347,E00004347,Output Areas and Small Areas,OASA,247,120,3,0,74,7,0,6,3,16,0,0,3,9,2,1,0,0,3
64774,E00004348,E00004348,Output Areas and Small Areas,OASA,279,109,6,0,89,6,0,8,1,16,3,0,0,10,20,1,0,4,6
64775,E00004349,E00004349,Output Areas and Small Areas,OASA,344,186,7,0,99,0,2,9,6,8,0,0,1,8,1,1,4,0,12
64776,E00004350,E00004350,Output Areas and Small Areas,OASA,268,133,10,0,67,0,0,12,8,6,3,0,3,16,0,1,0,2,7
64777,E00004351,E00004351,Output Areas and Small Areas,OASA,294,164,11,0,56,1,3,4,6,6,0,0,6,19,3,1,3,4,7
64778,E00004352,E00004352,Output Areas and Small Areas,OASA,303,156,10,0,80,1,0,1,12,11,6,0,2,15,0,1,0,0,8
64779,E00004353,E00004353,Output Areas and Small Areas,OASA,251,122,3,0,48,0,1,14,7,18,4,1,7,18,3,0,2,0,3
64780,E00004354,E00004354,Output Areas and Small Areas,OASA,250,111,16,0,73,0,1,5,2,14,5,0,0,9,2,0,1,0,11
64781,E00004355,E00004355,Output Areas and Small Areas,OASA,261,149,6,0,68,1,1,4,2,7,0,0,3,3,3,4,1,1,8
64782,E00004356,E00004356,Output Areas and Small Areas,OASA,315,156,6,1,109,0,1,2,6,6,1,0,6,15,0,0,0,0,6
64783,E00004357,E00004357,Output Areas and Small Areas,OASA,350,155,3,0,120,0,0,14,8,12,2,3,16,7,2,1,1,0,6
64784,E00004358,E00004358,Output Areas and Small Areas,OASA,272,116,8,0,60,0,1,12,2,18,2,0,4,10,14,9,2,8,6
64785,E00004359,E00004359,Output Areas and Small Areas,OASA,314,159,18,0,64,1,3,18,6,9,0,0,8,5,0,0,3,0,20
64786,E00004360,E00004360,Output Areas and Small Areas,OASA,275,107,5,0,91,5,3,3,10,16,0,0,10,3,5,4,1,2,10
64787,E00004361,E00004361,Output Areas and Small Areas,OASA,369,219,9,0,85,1,1,4,3,6,2,0,7,8,4,3,8,1,8
64788,E00004362,E00004362,Output Areas and Small Areas,OASA,336,151,13,0,38,11,10,7,11,0,0,32,5,17,20,11,0,1,9
64789,E00004363,E00004363,Output Areas and Small Areas,OASA,416,171,11,0,45,3,10,0,4,3,1,46,6,27,28,14,19,10,18
64790,E00004364,E00004364,Output Areas and Small Areas,OASA,550,267,20,2,67,5,6,5,15,4,0,54,0,26,33,11,9,6,20
64791,E00004365,E00004365,Output Areas and Small Areas,OASA,251,130,7,0,70,1,0,3,6,4,0,1,4,10,0,5,2,0,8
64792,E00004366,E00004366,Output Areas and Small Areas,OASA,281,121,23,0,37,0,10,1,5,0,0,19,1,2,46,2,10,1,3
64793,E00004367,E00004367,Output Areas and Small Areas,OASA,347,127,15,0,64,8,0,8,4,7,0,39,10,7,29,4,10,3,12
64794,E00004368,E00004368,Output Areas and Small Areas,OASA,362,163,10,1,118,1,1,16,5,15,2,4,8,8,0,1,2,1,6
64795,E00004369,E00004369,Output Areas and Small Areas,OASA,267,152,11,0,31,2,0,3,6,5,1,18,1,4,13,10,1,6,3
64796,E00004370,E00004370,Output Areas and Small Areas,OASA,243,138,17,0,17,1,2,3,3,3,2,13,4,7,10,5,12,1,5
64797,E00004371,E00004371,Output Areas and Small Areas,OASA,227,97,6,0,25,11,0,4,7,1,0,14,5,9,27,4,7,6,4
64798,E00004372,E00004372,Output Areas and Small Areas,OASA,305,142,9,0,40,2,3,5,6,1,0,40,6,10,24,5,3,1,8
64799,E00004373,E00004373,Output Areas and Small Areas,OASA,336,136,14,0,46,6,7,2,8,0,0,31,3,6,40,7,7,4,19
64800,E00004374,E00004374,Output Areas and Small Areas,OASA,229,102,12,0,19,2,7,4,8,0,4,19,1,16,19,6,7,0,3
64801,E00004375,E00004375,Output Areas and Small Areas,OASA,253,134,5,0,75,4,0,4,5,6,0,1,1,6,0,1,3,1,7
64802,E00004376,E00004376,Output Areas and Small Areas,OASA,401,206,18,0,47,8,8,2,8,1,6,25,6,1,29,13,12,4,7
64803,E00004377,E00004377,Output Areas and Small Areas,OASA,222,69,12,0,17,2,2,9,1,0,3,30,3,2,37,17,16,0,2
64804,E00004378,E00004378,Output Areas and Small Areas,OASA,309,171,8,0,61,11,5,3,1,4,0,4,3,16,11,2,8,1,0
64805,E00004379,E00004379,Output Areas and Small Areas,OASA,267,168,10,0,50,5,2,8,2,5,0,0,4,1,0,4,0,1,7
64806,E00004380,E00004380,Output Areas and Small Areas,OASA,347,127,9,0,42,1,2,2,4,7,0,75,2,3,25,10,19,5,14
64807,E00004381,E00004381,Output Areas and Small Areas,OASA,286,164,11,4,53,2,2,3,20,5,0,2,2,7,1,0,0,8,2
64808,E00004382,E00004382,Output Areas and Small Areas,OASA,291,201,2,1,48,3,1,6,6,4,0,0,1,9,3,0,0,0,6
64809,E00004383,E00004383,Output Areas and Small Areas,OASA,206,130,18,0,39,2,3,0,0,2,0,0,1,1,0,2,2,4,2
64810,E00004384,E00004384,Output Areas and Small Areas,OASA,220,139,7,2,53,3,1,5,2,3,0,0,0,2,1,1,1,0,0
64811,E00004385,E00004385,Output Areas and Small Areas,OASA,226,130,9,0,47,3,0,5,9,3,2,0,4,4,0,4,2,1,3
64812,E00004386,E00004386,Output Areas and Small Areas,OASA,258,162,7,1,63,10,0,2,1,0,0,0,3,1,0,5,0,0,3
64813,E00004387,E00004387,Output Areas and Small Areas,OASA,203,111,3,0,59,0,2,3,3,7,0,1,3,4,1,0,0,0,6
64814,E00004388,E00004388,Output Areas and Small Areas,OASA,235,126,15,0,48,0,1,11,5,2,1,5,2,4,3,1,0,0,11
64815,E00004389,E00004389,Output Areas and Small Areas,OASA,275,180,5,0,51,1,3,10,2,6,1,6,3,2,2,0,1,0,2
64816,E00004390,E00004390,Output Areas and Small Areas,OASA,275,149,7,1,43,0,3,4,13,6,1,12,16,1,0,4,0,2,13
64817,E00004391,E00004391,Output Areas and Small Areas,OASA,310,177,6,0,71,2,5,6,12,10,6,0,3,8,0,3,0,0,1
64818,E00004392,E00004392,Output Areas and Small Areas,OASA,239,166,7,0,20,3,2,5,3,1,0,0,1,14,5,2,1,5,4
64819,E00004393,E00004393,Output Areas and Small Areas,OASA,280,125,12,0,39,17,4,12,6,12,0,7,3,8,7,6,1,4,17
64820,E00004394,E00004394,Output Areas and Small Areas,OASA,199,93,4,1,51,9,1,2,8,0,0,3,3,6,5,10,1,2,0
64821,E00004395,E00004395,Output Areas and Small Areas,OASA,271,144,10,0,49,1,2,5,2,2,2,15,14,7,2,8,0,3,5
64822,E00004396,E00004396,Output Areas and Small Areas,OASA,279,114,5,1,34,8,4,3,7,7,0,25,3,14,30,10,4,1,9
64823,E00004397,E00004397,Output Areas and Small Areas,OASA,298,109,10,0,27,15,5,4,8,6,0,53,0,12,29,6,5,0,9
64824,E00004398,E00004398,Output Areas and Small Areas,OASA,232,125,4,0,34,7,0,1,5,6,0,13,3,9,8,3,8,1,5
64825,E00004399,E00004399,Output Areas and Small Areas,OASA,392,158,18,0,50,9,10,4,11,0,2,44,0,8,34,6,3,16,19
64826,E00004400,E00004400,Output Areas and Small Areas,OASA,340,158,15,0,29,4,6,5,8,4,4,29,10,7,23,15,5,9,9
64827,E00004401,E00004401,Output Areas and Small Areas,OASA,289,192,5,0,60,1,0,7,4,0,0,0,5,4,5,1,1,2,2
64828,E00004402,E00004402,Output Areas and Small Areas,OASA,251,149,3,0,52,0,0,9,2,11,4,1,6,5,0,1,1,0,7
64829,E00004403,E00004403,Output Areas and Small Areas,OASA,282,192,5,0,42,0,1,6,3,16,1,0,1,11,0,1,0,0,3
64830,E00004404,E00004404,Output Areas and Small Areas,OASA,266,156,0,0,70,3,0,5,0,7,0,0,7,8,0,2,0,0,8
64831,E00004405,E00004405,Output Areas and Small Areas,OASA,304,196,4,0,75,0,2,5,6,6,1,0,2,3,0,2,0,0,2
64832,E00004406,E00004406,Output Areas and Small Areas,OASA,238,143,5,3,62,1,0,5,1,3,0,0,2,6,1,1,1,0,4
64833,E00004407,E00004407,Output Areas and Small Areas,OASA,341,213,11,0,64,0,0,5,2,9,4,0,6,7,8,2,3,1,6
64834,E00004408,E00004408,Output Areas and Small Areas,OASA,259,165,6,0,63,2,0,2,7,1,0,0,0,4,1,0,1,2,5
64835,E00004409,E00004409,Output Areas and Small Areas,OASA,250,124,11,0,40,3,0,2,9,8,0,5,0,8,22,5,0,2,11
64836,E00004410,E00004410,Output Areas and Small Areas,OASA,260,156,6,0,55,6,2,4,9,6,0,0,1,1,9,4,0,1,0
64837,E00004411,E00004411,Output Areas and Small Areas,OASA,252,143,5,1,72,2,0,2,5,8,1,0,2,3,3,0,0,5,0
64838,E00004412,E00004412,Output Areas and Small Areas,OASA,267,170,7,0,59,1,0,2,3,10,1,0,3,8,1,0,0,1,1
64839,E00004413,E00004413,Output Areas and Small Areas,OASA,243,123,3,0,77,0,0,11,6,5,0,0,3,8,1,0,1,1,4
64840,E00004414,E00004414,Output Areas and Small Areas,OASA,284,157,8,0,99,1,3,4,2,0,1,1,4,0,2,0,2,0,0
64841,E00004415,E00004415,Output Areas and Small Areas,OASA,303,158,9,0,73,2,1,21,7,5,0,0,4,12,1,5,0,0,5
64842,E00004416,E00004416,Output Areas and Small Areas,OASA,258,182,6,0,46,0,2,4,6,1,1,0,4,2,0,1,0,1,2
64843,E00004417,E00004417,Output Areas and Small Areas,OASA,283,166,6,0,70,0,0,3,3,6,0,1,2,12,1,2,1,3,7
64844,E00004418,E00004418,Output Areas and Small Areas,OASA,260,157,3,1,60,0,0,9,4,6,1,0,3,5,1,1,0,6,3
64845,E00004419,E00004419,Output Areas and Small Areas,OASA,244,93,5,0,94,4,0,17,1,5,4,0,2,14,0,0,0,3,2
64846,E00004420,E00004420,Output Areas and Small Areas,OASA,266,184,3,0,50,0,2,4,2,3,1,0,2,6,0,0,5,0,4
64847,E00004421,E00004421,Output Areas and Small Areas,OASA,298,143,3,0,101,0,0,7,4,7,0,0,15,8,0,1,0,0,9
64848,E00004422,E00004422,Output Areas and Small Areas,OASA,183,109,4,0,45,0,0,5,4,3,0,0,6,5,0,0,0,0,2
64849,E00004423,E00004423,Output Areas and Small Areas,OASA,245,138,4,0,62,3,6,8,4,4,1,0,2,3,5,0,0,1,4
64850,E00004424,E00004424,Output Areas and Small Areas,OASA,228,124,5,0,63,2,0,5,4,3,1,0,5,10,0,1,1,1,3
64851,E00004425,E00004425,Output Areas and Small Areas,OASA,352,192,4,0,82,0,4,18,9,10,0,5,4,11,3,2,1,1,6
64852,E00004426,E00004426,Output Areas and Small Areas,OASA,299,151,9,0,88,1,0,5,5,2,0,0,4,7,12,5,4,2,4
64853,E00004427,E00004427,Output Areas and Small Areas,OASA,296,197,3,1,75,1,0,3,2,0,1,0,4,7,0,2,0,0,0
64854,E00004428,E00004428,Output Areas and Small Areas,OASA,220,103,2,0,73,3,0,3,0,8,0,0,5,17,0,1,0,0,5
64855,E00004429,E00004429,Output Areas and Small Areas,OASA,253,127,7,1,63,0,0,8,3,5,1,4,14,10,6,1,0,2,1
64856,E00004430,E00004430,Output Areas and Small Areas,OASA,170,103,10,0,28,1,2,5,3,5,1,0,3,2,3,0,0,2,2
64857,E00004431,E00004431,Output Areas and Small Areas,OASA,265,129,8,0,80,1,3,14,5,5,1,0,4,7,0,1,1,0,6
64858,E00004432,E00004432,Output Areas and Small Areas,OASA,272,145,4,0,79,2,3,9,5,3,0,0,5,6,1,3,0,0,7
64859,E00004433,E00004433,Output Areas and Small Areas,OASA,300,143,7,0,78,1,0,10,12,15,2,1,7,5,0,0,2,1,16
64860,E00004435,E00004435,Output Areas and Small Areas,OASA,249,130,11,1,28,7,5,3,13,12,2,0,3,6,13,5,4,1,5
64861,E00004436,E00004436,Output Areas and Small Areas,OASA,333,176,15,0,76,3,0,9,8,12,2,0,9,11,1,3,0,1,7
64862,E00004437,E00004437,Output Areas and Small Areas,OASA,260,97,7,0,94,1,2,8,1,10,6,2,5,16,2,0,0,3,6
64863,E00004438,E00004438,Output Areas and Small Areas,OASA,229,80,9,0,64,2,1,13,4,18,5,0,12,11,2,2,0,1,5
64864,E00004439,E00004439,Output Areas and Small Areas,OASA,245,126,3,0,59,1,0,6,2,19,5,5,5,12,2,0,0,0,0
64865,E00004440,E00004440,Output Areas and Small Areas,OASA,255,148,2,0,60,2,1,6,3,10,3,0,2,14,0,0,2,1,1
64866,E00004441,E00004441,Output Areas and Small Areas,OASA,265,153,5,0,47,3,0,3,17,7,1,11,2,0,4,6,1,1,4
64867,E00004442,E00004442,Output Areas and Small Areas,OASA,247,90,12,0,24,3,2,3,10,0,1,31,2,12,34,7,12,0,4
64868,E00004444,E00004444,Output Areas and Small Areas,OASA,432,139,10,0,50,7,5,3,8,0,1,97,6,8,38,7,11,20,22
64869,E00004445,E00004445,Output Areas and Small Areas,OASA,236,136,10,0,38,2,0,4,4,8,3,3,6,2,6,7,2,0,5
64870,E00004446,E00004446,Output Areas and Small Areas,OASA,304,127,9,0,32,3,7,6,6,1,1,30,4,8,28,4,7,13,18
64871,E00004447,E00004447,Output Areas and Small Areas,OASA,106,66,8,0,15,0,0,2,1,5,0,0,2,4,0,1,0,0,2
64872,E00004448,E00004448,Output Areas and Small Areas,OASA,334,158,25,2,59,15,2,8,5,0,2,11,5,3,16,12,2,1,8
64873,E00004450,E00004450,Output Areas and Small Areas,OASA,381,217,13,0,60,11,1,1,3,1,0,13,2,9,13,15,11,8,3
64874,E00004451,E00004451,Output Areas and Small Areas,OASA,263,104,10,0,38,0,2,7,7,6,0,50,2,8,8,10,1,6,4
64875,E00004452,E00004452,Output Areas and Small Areas,OASA,316,152,9,1,57,6,0,4,2,4,8,19,3,8,27,4,1,2,9
64876,E00004453,E00004453,Output Areas and Small Areas,OASA,409,206,13,0,43,0,0,3,0,2,5,46,2,7,43,6,22,4,7
64877,E00004454,E00004454,Output Areas and Small Areas,OASA,473,175,15,2,50,8,11,8,9,1,1,58,6,17,50,13,30,4,15
64878,E00004455,E00004455,Output Areas and Small Areas,OASA,351,112,7,2,28,11,6,8,11,2,0,61,7,14,37,8,16,5,16
64879,E00004456,E00004456,Output Areas and Small Areas,OASA,322,133,10,0,16,10,12,5,12,4,0,48,9,12,29,10,10,0,2
64880,E00004457,E00004457,Output Areas and Small Areas,OASA,246,134,8,0,71,0,2,1,2,11,1,3,5,3,0,0,0,0,5
64881,E00004458,E00004458,Output Areas and Small Areas,OASA,440,236,22,0,48,10,3,5,12,4,0,12,9,8,26,9,16,8,12
64882,E00004459,E00004459,Output Areas and Small Areas,OASA,310,141,18,0,38,9,1,0,5,6,1,30,3,3,24,8,8,10,5
64883,E00004460,E00004460,Output Areas and Small Areas,OASA,220,91,7,0,19,8,5,0,6,4,3,22,0,10,18,4,5,11,7
64884,E00004461,E00004461,Output Areas and Small Areas,OASA,388,123,17,0,45,9,3,4,6,4,1,68,5,19,40,17,11,3,13
64885,E00004462,E00004462,Output Areas and Small Areas,OASA,237,168,6,0,24,0,1,5,3,1,0,1,0,13,1,2,4,1,7
64886,E00004463,E00004463,Output Areas and Small Areas,OASA,364,91,10,0,50,3,1,3,5,4,8,61,1,17,76,8,17,0,9
64887,E00004464,E00004464,Output Areas and Small Areas,OASA,110,62,20,0,11,1,1,0,0,1,0,1,7,1,3,1,0,0,1
64888,E00004465,E00004465,Output Areas and Small Areas,OASA,373,200,13,0,32,9,9,1,10,1,2,27,0,8,27,9,11,4,10
64889,E00004466,E00004466,Output Areas and Small Areas,OASA,220,114,6,0,51,1,1,1,6,11,0,1,4,8,2,0,6,2,6
64890,E00004467,E00004467,Output Areas and Small Areas,OASA,304,170,7,2,30,10,3,1,12,0,1,11,11,16,9,3,10,0,8
64891,E00004468,E00004468,Output Areas and Small Areas,OASA,516,156,21,1,51,16,2,2,3,2,1,89,6,8,83,28,19,15,13
64892,E00004469,E00004469,Output Areas and Small Areas,OASA,262,175,4,0,60,0,3,5,1,0,0,0,1,3,2,1,1,3,3
64893,E00004470,E00004470,Output Areas and Small Areas,OASA,329,151,4,0,56,5,2,8,5,8,6,19,3,6,18,7,13,16,2
64894,E00004471,E00004471,Output Areas and Small Areas,OASA,218,131,10,0,43,2,5,6,4,0,0,1,4,7,2,0,1,1,1
64895,E00004472,E00004472,Output Areas and Small Areas,OASA,356,134,12,0,64,5,3,6,9,2,0,52,3,13,29,9,6,6,3
64896,E00004473,E00004473,Output Areas and Small Areas,OASA,240,134,8,0,41,3,1,12,2,3,1,0,9,8,2,7,8,1,0
64897,E00004474,E00004474,Output Areas and Small Areas,OASA,362,210,12,0,58,1,1,6,11,8,4,8,10,13,4,3,4,4,5
64898,E00004475,E00004475,Output Areas and Small Areas,OASA,291,134,4,2,45,8,2,7,7,1,1,0,2,13,27,6,19,6,7
64899,E00004476,E00004476,Output Areas and Small Areas,OASA,352,119,11,5,43,6,13,12,2,0,0,44,7,15,59,4,6,1,5
64900,E00004477,E00004477,Output Areas and Small Areas,OASA,298,155,11,0,58,3,2,4,5,9,3,6,2,15,0,3,4,14,4
64901,E00004478,E00004478,Output Areas and Small Areas,OASA,438,205,19,1,83,0,1,10,4,12,0,17,10,25,19,4,12,4,12
64902,E00004479,E00004479,Output Areas and Small Areas,OASA,294,122,9,0,55,4,5,4,3,4,0,20,5,17,19,6,2,4,15
64903,E00004480,E00004480,Output Areas and Small Areas,OASA,243,145,10,0,34,3,2,1,9,6,1,9,7,4,5,4,1,2,0
64904,E00004481,E00004481,Output Areas and Small Areas,OASA,313,142,21,0,27,13,4,5,12,0,0,13,0,21,24,9,9,3,10
64905,E00004482,E00004482,Output Areas and Small Areas,OASA,293,219,5,0,37,2,2,3,1,1,0,0,4,3,0,6,1,3,6
64906,E00004483,E00004483,Output Areas and Small Areas,OASA,284,197,5,0,53,0,1,3,1,1,0,0,1,9,2,4,2,0,5
64907,E00004484,E00004484,Output Areas and Small Areas,OASA,299,197,6,0,39,8,1,9,3,2,1,3,1,4,14,5,2,2,2
64908,E00004485,E00004485,Output Areas and Small Areas,OASA,274,152,7,0,35,11,1,8,10,3,0,5,0,0,9,9,10,2,12
64909,E00004486,E00004486,Output Areas and Small Areas,OASA,276,173,15,0,43,0,2,10,3,6,0,5,3,3,4,1,0,7,1
64910,E00004487,E00004487,Output Areas and Small Areas,OASA,213,139,1,1,42,4,3,0,7,0,0,0,1,0,6,4,4,0,1
64911,E00004488,E00004488,Output Areas and Small Areas,OASA,211,121,0,0,11,5,1,1,2,0,1,12,0,1,25,7,11,0,13
64912,E00004489,E00004489,Output Areas and Small Areas,OASA,284,167,8,0,42,3,0,9,3,3,0,5,0,5,16,12,1,5,5
64913,E00004490,E00004490,Output Areas and Small Areas,OASA,247,109,9,0,34,8,3,3,0,2,0,25,1,2,37,2,6,3,3
64914,E00004491,E00004491,Output Areas and Small Areas,OASA,301,179,22,1,39,11,3,1,7,3,0,3,4,1,13,6,2,0,6
64915,E00004492,E00004492,Output Areas and Small Areas,OASA,325,226,3,0,51,3,0,13,2,6,0,1,8,1,4,1,1,1,4
64916,E00004493,E00004493,Output Areas and Small Areas,OASA,229,104,11,0,26,7,0,19,3,0,1,0,1,3,3,6,4,1,40
64917,E00004494,E00004494,Output Areas and Small Areas,OASA,393,273,16,1,76,2,2,7,4,3,0,0,2,3,2,1,0,1,0
64918,E00004495,E00004495,Output Areas and Small Areas,OASA,256,185,6,0,31,3,0,10,4,5,0,0,1,4,1,0,6,0,0
64919,E00004496,E00004496,Output Areas and Small Areas,OASA,343,225,10,0,59,1,2,9,4,3,1,0,6,19,1,0,0,0,3
64920,E00004497,E00004497,Output Areas and Small Areas,OASA,260,136,17,0,25,5,11,10,10,0,1,11,1,6,6,10,7,2,2
64921,E00004498,E00004498,Output Areas and Small Areas,OASA,332,158,12,0,51,10,4,9,5,8,1,9,11,4,19,19,3,4,5
64922,E00004499,E00004499,Output Areas and Small Areas,OASA,393,273,15,2,56,2,0,11,8,5,0,0,11,2,3,1,1,0,3
64923,E00004500,E00004500,Output Areas and Small Areas,OASA,169,103,10,1,28,2,3,4,3,0,0,0,0,2,4,4,3,0,2
64924,E00004501,E00004501,Output Areas and Small Areas,OASA,116,80,4,0,6,3,0,3,4,4,0,0,1,5,4,0,0,0,2
64925,E00004502,E00004502,Output Areas and Small Areas,OASA,254,128,18,0,26,3,1,2,0,4,0,22,0,20,11,12,3,0,4
64926,E00004503,E00004503,Output Areas and Small Areas,OASA,209,128,8,0,37,7,2,5,4,0,0,0,0,6,2,2,5,0,3
64927,E00004504,E00004504,Output Areas and Small Areas,OASA,352,214,3,0,75,4,0,12,7,2,1,0,9,7,2,0,0,3,13
64928,E00004505,E00004505,Output Areas and Small Areas,OASA,291,143,28,0,48,18,2,3,3,0,1,12,0,3,13,0,3,0,14
64929,E00004506,E00004506,Output Areas and Small Areas,OASA,286,152,14,0,36,6,2,9,3,0,0,11,1,5,19,15,5,0,8
64930,E00004507,E00004507,Output Areas and Small Areas,OASA,259,147,7,0,53,0,0,11,3,5,1,2,7,9,9,0,0,0,5
64931,E00004508,E00004508,Output Areas and Small Areas,OASA,292,204,6,0,61,2,1,3,2,2,0,0,0,4,5,0,0,2,0
64932,E00004509,E00004509,Output Areas and Small Areas,OASA,328,197,15,0,27,13,2,8,6,7,0,14,1,0,11,4,9,0,14
64933,E00004510,E00004510,Output Areas and Small Areas,OASA,303,178,22,0,52,6,2,6,6,2,0,9,0,7,4,0,0,0,9
64934,E00004511,E00004511,Output Areas and Small Areas,OASA,339,225,7,1,70,0,2,2,5,5,0,0,2,3,7,3,1,0,6
64935,E00004512,E00004512,Output Areas and Small Areas,OASA,269,161,10,0,39,3,2,5,4,2,1,6,1,9,7,4,0,0,15
64936,E00004513,E00004513,Output Areas and Small Areas,OASA,273,200,4,0,35,8,1,5,2,2,0,8,0,3,0,1,1,1,2
