CDU_ID,GEO_CODE,GEO_LABEL,GEO_TYPE,GEO_TYP2,AB(16-64),C1(16-64),C2(16-64),DE(16-64)
64896,E00004473,E00004473,Output Areas and Small Areas,OASA,82,42,13,26
64897,E00004474,E00004474,Output Areas and Small Areas,OASA,134,80,20,43
64898,E00004475,E00004475,Output Areas and Small Areas,OASA,43,65,14,74
64899,E00004476,E00004476,Output Areas and Small Areas,OASA,35,60,45,75
64900,E00004477,E00004477,Output Areas and Small Areas,OASA,124,78,4,23
64901,E00004478,E00004478,Output Areas and Small Areas,OASA,140,116,29,79
64902,E00004479,E00004479,Output Areas and Small Areas,OASA,80,59,32,52
64903,E00004480,E00004480,Output Areas and Small Areas,OASA,68,80,11,15
64904,E00004481,E00004481,Output Areas and Small Areas,OASA,53,58,37,59
64905,E00004482,E00004482,Output Areas and Small Areas,OASA,90,79,17,19
64906,E00004483,E00004483,Output Areas and Small Areas,OASA,119,67,8,11
64907,E00004484,E00004484,Output Areas and Small Areas,OASA,79,87,15,29
64908,E00004485,E00004485,Output Areas and Small Areas,OASA,62,73,22,38
64909,E00004486,E00004486,Output Areas and Small Areas,OASA,80,56,12,37
64910,E00004487,E00004487,Output Areas and Small Areas,OASA,56,64,19,21
64911,E00004488,E00004488,Output Areas and Small Areas,OASA,12,34,29,43
64912,E00004489,E00004489,Output Areas and Small Areas,OASA,49,99,17,29
64913,E00004490,E00004490,Output Areas and Small Areas,OASA,38,71,8,62
64914,E00004491,E00004491,Output Areas and Small Areas,OASA,48,68,29,42
64915,E00004492,E00004492,Output Areas and Small Areas,OASA,137,38,14,8
64916,E00004493,E00004493,Output Areas and Small Areas,OASA,30,94,7,23
64917,E00004494,E00004494,Output Areas and Small Areas,OASA,149,102,7,8
64918,E00004495,E00004495,Output Areas and Small Areas,OASA,89,56,7,5
64919,E00004496,E00004496,Output Areas and Small Areas,OASA,122,64,13,16
64920,E00004497,E00004497,Output Areas and Small Areas,OASA,41,49,32,55
64921,E00004498,E00004498,Output Areas and Small Areas,OASA,68,58,20,64
64922,E00004499,E00004499,Output Areas and Small Areas,OASA,165,57,7,14
64923,E00004500,E00004500,Output Areas and Small Areas,OASA,42,73,9,15
64924,E00004501,E00004501,Output Areas and Small Areas,OASA,34,36,6,7
64925,E00004502,E00004502,Output Areas and Small Areas,OASA,49,47,30,52
64926,E00004503,E00004503,Output Areas and Small Areas,OASA,40,47,13,41
64927,E00004504,E00004504,Output Areas and Small Areas,OASA,151,45,14,15
64928,E00004505,E00004505,Output Areas and Small Areas,OASA,58,64,26,54
64929,E00004506,E00004506,Output Areas and Small Areas,OASA,46,74,31,57
64930,E00004507,E00004507,Output Areas and Small Areas,OASA,85,38,9,14
64931,E00004508,E00004508,Output Areas and Small Areas,OASA,88,72,7,26
64932,E00004509,E00004509,Output Areas and Small Areas,OASA,82,52,28,42
64933,E00004510,E00004510,Output Areas and Small Areas,OASA,92,84,14,32
64934,E00004511,E00004511,Output Areas and Small Areas,OASA,149,65,12,11
64935,E00004512,E00004512,Output Areas and Small Areas,OASA,69,39,31,35
64936,E00004513,E00004513,Output Areas and Small Areas,OASA,95,51,15,9
64937,E00004514,E00004514,Output Areas and Small Areas,OASA,100,58,13,8
64938,E00004515,E00004515,Output Areas and Small Areas,OASA,85,58,21,22
64939,E00004516,E00004516,Output Areas and Small Areas,OASA,135,81,9,17
64940,E00004517,E00004517,Output Areas and Small Areas,OASA,39,74,30,55
64941,E00004518,E00004518,Output Areas and Small Areas,OASA,37,57,31,37
64942,E00004519,E00004519,Output Areas and Small Areas,OASA,82,64,7,14
64943,E00004520,E00004520,Output Areas and Small Areas,OASA,35,55,42,61
64944,E00004521,E00004521,Output Areas and Small Areas,OASA,108,64,9,27
64945,E00004522,E00004522,Output Areas and Small Areas,OASA,74,71,17,11
64946,E00004523,E00004523,Output Areas and Small Areas,OASA,139,150,26,130
64947,E00004524,E00004524,Output Areas and Small Areas,OASA,169,110,7,16
64948,E00004525,E00004525,Output Areas and Small Areas,OASA,42,77,29,58
64949,E00004526,E00004526,Output Areas and Small Areas,OASA,36,55,6,49
64950,E00004527,E00004527,Output Areas and Small Areas,OASA,46,70,3,19
64951,E00004528,E00004528,Output Areas and Small Areas,OASA,75,74,44,71
64952,E00004529,E00004529,Output Areas and Small Areas,OASA,141,159,15,74
64953,E00004530,E00004530,Output Areas and Small Areas,OASA,55,85,25,33
64954,E00004531,E00004531,Output Areas and Small Areas,OASA,59,84,21,52
64955,E00004532,E00004532,Output Areas and Small Areas,OASA,147,109,14,6
64956,E00004534,E00004534,Output Areas and Small Areas,OASA,23,53,24,54
64957,E00004535,E00004535,Output Areas and Small Areas,OASA,70,81,5,15
64958,E00004536,E00004536,Output Areas and Small Areas,OASA,135,61,0,7
64959,E00004537,E00004537,Output Areas and Small Areas,OASA,51,38,11,17
64960,E00004538,E00004538,Output Areas and Small Areas,OASA,10,67,23,31
64961,E00004539,E00004539,Output Areas and Small Areas,OASA,28,42,16,20
64962,E00004540,E00004540,Output Areas and Small Areas,OASA,51,59,36,66
64963,E00004541,E00004541,Output Areas and Small Areas,OASA,34,54,18,51
64964,E00004542,E00004542,Output Areas and Small Areas,OASA,86,80,21,76
64965,E00004543,E00004543,Output Areas and Small Areas,OASA,94,51,17,26
64966,E00004544,E00004544,Output Areas and Small Areas,OASA,30,56,18,81
64967,E00004545,E00004545,Output Areas and Small Areas,OASA,46,104,49,108
64968,E00004546,E00004546,Output Areas and Small Areas,OASA,44,73,7,32
64969,E00004547,E00004547,Output Areas and Small Areas,OASA,86,84,18,59
64970,E00004548,E00004548,Output Areas and Small Areas,OASA,91,63,7,11
64971,E00004549,E00004549,Output Areas and Small Areas,OASA,26,63,15,90
64972,E00004550,E00004550,Output Areas and Small Areas,OASA,57,72,66,92
64973,E00004551,E00004551,Output Areas and Small Areas,OASA,213,96,19,35
64974,E00004552,E00004552,Output Areas and Small Areas,OASA,33,71,34,76
64975,E00004553,E00004553,Output Areas and Small Areas,OASA,43,62,17,66
64976,E00004554,E00004554,Output Areas and Small Areas,OASA,137,178,27,26
64977,E00004555,E00004555,Output Areas and Small Areas,OASA,30,56,38,79
64978,E00004556,E00004556,Output Areas and Small Areas,OASA,54,65,19,78
64979,E00004557,E00004557,Output Areas and Small Areas,OASA,28,46,12,40
64980,E00004558,E00004558,Output Areas and Small Areas,OASA,61,91,24,31
64981,E00004559,E00004559,Output Areas and Small Areas,OASA,111,107,6,38
64982,E00004560,E00004560,Output Areas and Small Areas,OASA,24,64,29,35
64983,E00004561,E00004561,Output Areas and Small Areas,OASA,65,126,16,28
64984,E00004562,E00004562,Output Areas and Small Areas,OASA,69,78,15,44
64985,E00004563,E00004563,Output Areas and Small Areas,OASA,84,262,38,69
64986,E00004564,E00004564,Output Areas and Small Areas,OASA,72,123,26,33
64987,E00004565,E00004565,Output Areas and Small Areas,OASA,36,32,20,68
64988,E00004566,E00004566,Output Areas and Small Areas,OASA,78,71,22,34
64989,E00004567,E00004567,Output Areas and Small Areas,OASA,37,74,40,96
64990,E00004568,E00004568,Output Areas and Small Areas,OASA,92,106,51,38
64991,E00004569,E00004569,Output Areas and Small Areas,OASA,100,90,32,17
64992,E00004570,E00004570,Output Areas and Small Areas,OASA,90,78,15,20
64993,E00004571,E00004571,Output Areas and Small Areas,OASA,143,74,14,37
64994,E00004572,E00004572,Output Areas and Small Areas,OASA,145,102,16,45
64995,E00004573,E00004573,Output Areas and Small Areas,OASA,59,97,26,64
64996,E00004574,E00004574,Output Areas and Small Areas,OASA,96,96,41,49
64997,E00004575,E00004575,Output Areas and Small Areas,OASA,114,126,17,27
64998,E00004576,E00004576,Output Areas and Small Areas,OASA,74,72,25,62
64999,E00004577,E00004577,Output Areas and Small Areas,OASA,82,55,20,40
65000,E00004578,E00004578,Output Areas and Small Areas,OASA,79,103,24,33
65001,E00004579,E00004579,Output Areas and Small Areas,OASA,78,64,11,23
65002,E00004580,E00004580,Output Areas and Small Areas,OASA,105,72,19,41
65003,E00004581,E00004581,Output Areas and Small Areas,OASA,71,66,17,24
65004,E00004582,E00004582,Output Areas and Small Areas,OASA,81,72,8,34
65005,E00004583,E00004583,Output Areas and Small Areas,OASA,115,72,17,40
65006,E00004584,E00004584,Output Areas and Small Areas,OASA,110,108,23,43
65007,E00004585,E00004585,Output Areas and Small Areas,OASA,84,66,24,27
65008,E00004586,E00004586,Output Areas and Small Areas,OASA,82,77,2,30
65009,E00004587,E00004587,Output Areas and Small Areas,OASA,94,56,15,40
65010,E00004588,E00004588,Output Areas and Small Areas,OASA,125,90,23,26
65011,E00004589,E00004589,Output Areas and Small Areas,OASA,105,53,15,30
65012,E00004590,E00004590,Output Areas and Small Areas,OASA,95,44,16,13
65013,E00004591,E00004591,Output Areas and Small Areas,OASA,58,67,25,30
65014,E00004592,E00004592,Output Areas and Small Areas,OASA,71,46,12,27
65015,E00004593,E00004593,Output Areas and Small Areas,OASA,188,126,43,73
65016,E00004594,E00004594,Output Areas and Small Areas,OASA,88,57,17,36
65017,E00004595,E00004595,Output Areas and Small Areas,OASA,80,51,14,38
65018,E00004596,E00004596,Output Areas and Small Areas,OASA,85,58,8,21
65019,E00004597,E00004597,Output Areas and Small Areas,OASA,241,221,17,38
65020,E00004598,E00004598,Output Areas and Small Areas,OASA,68,60,18,39
65021,E00004599,E00004599,Output Areas and Small Areas,OASA,108,90,16,25
65022,E00004600,E00004600,Output Areas and Small Areas,OASA,47,51,45,78
65023,E00004601,E00004601,Output Areas and Small Areas,OASA,50,47,23,64
65024,E00004602,E00004602,Output Areas and Small Areas,OASA,110,71,6,15
65025,E00004603,E00004603,Output Areas and Small Areas,OASA,72,65,23,80
65026,E00004604,E00004604,Output Areas and Small Areas,OASA,31,50,30,69
65027,E00004605,E00004605,Output Areas and Small Areas,OASA,56,41,26,73
65028,E00004606,E00004606,Output Areas and Small Areas,OASA,100,69,20,70
65029,E00004607,E00004607,Output Areas and Small Areas,OASA,20,28,18,37
65030,E00004608,E00004608,Output Areas and Small Areas,OASA,52,63,27,84
65031,E00004609,E00004609,Output Areas and Small Areas,OASA,68,128,26,66
65032,E00004610,E00004610,Output Areas and Small Areas,OASA,47,40,41,56
65033,E00004611,E00004611,Output Areas and Small Areas,OASA,3,13,14,31
65034,E00004612,E00004612,Output Areas and Small Areas,OASA,65,46,37,78
65035,E00004613,E00004613,Output Areas and Small Areas,OASA,45,47,29,54
65036,E00004614,E00004614,Output Areas and Small Areas,OASA,112,103,44,142
65037,E00004615,E00004615,Output Areas and Small Areas,OASA,88,42,18,28
65038,E00004616,E00004616,Output Areas and Small Areas,OASA,115,68,22,22
65039,E00004617,E00004617,Output Areas and Small Areas,OASA,83,67,9,18
65040,E00004618,E00004618,Output Areas and Small Areas,OASA,76,64,25,27
65041,E00004619,E00004619,Output Areas and Small Areas,OASA,64,37,35,46
65042,E00004620,E00004620,Output Areas and Small Areas,OASA,56,97,18,34
65043,E00004621,E00004621,Output Areas and Small Areas,OASA,71,88,9,51
65044,E00004622,E00004622,Output Areas and Small Areas,OASA,210,83,13,43
65045,E00004623,E00004623,Output Areas and Small Areas,OASA,100,63,49,41
65046,E00004624,E00004624,Output Areas and Small Areas,OASA,119,69,14,17
65047,E00004625,E00004625,Output Areas and Small Areas,OASA,106,66,26,45
65048,E00004626,E00004626,Output Areas and Small Areas,OASA,73,104,38,70
65049,E00004627,E00004627,Output Areas and Small Areas,OASA,24,35,21,48
65050,E00004628,E00004628,Output Areas and Small Areas,OASA,9,37,27,59
65051,E00004629,E00004629,Output Areas and Small Areas,OASA,92,84,5,13
65052,E00004630,E00004630,Output Areas and Small Areas,OASA,74,72,8,11
65053,E00004631,E00004631,Output Areas and Small Areas,OASA,60,44,21,46
65054,E00004632,E00004632,Output Areas and Small Areas,OASA,21,32,17,61
65055,E00004633,E00004633,Output Areas and Small Areas,OASA,32,32,17,93
65056,E00004634,E00004634,Output Areas and Small Areas,OASA,146,61,12,16
65057,E00004635,E00004635,Output Areas and Small Areas,OASA,31,53,28,79
65058,E00004636,E00004636,Output Areas and Small Areas,OASA,21,49,27,82
65059,E00004637,E00004637,Output Areas and Small Areas,OASA,11,42,34,77
65060,E00004638,E00004638,Output Areas and Small Areas,OASA,104,74,33,36
65061,E00004639,E00004639,Output Areas and Small Areas,OASA,31,51,24,39
65062,E00004640,E00004640,Output Areas and Small Areas,OASA,61,81,22,68
65063,E00004641,E00004641,Output Areas and Small Areas,OASA,32,63,33,102
65064,E00004642,E00004642,Output Areas and Small Areas,OASA,29,55,30,87
65065,E00004643,E00004643,Output Areas and Small Areas,OASA,92,87,33,54
65066,E00004644,E00004644,Output Areas and Small Areas,OASA,45,51,44,94
65067,E00004645,E00004645,Output Areas and Small Areas,OASA,50,26,14,40
65068,E00004646,E00004646,Output Areas and Small Areas,OASA,36,49,20,58
65069,E00004647,E00004647,Output Areas and Small Areas,OASA,60,122,25,60
65070,E00004649,E00004649,Output Areas and Small Areas,OASA,63,115,5,16
65071,E00004650,E00004650,Output Areas and Small Areas,OASA,71,127,23,44
65072,E00004651,E00004651,Output Areas and Small Areas,OASA,68,43,5,5
65073,E00004652,E00004652,Output Areas and Small Areas,OASA,58,76,15,40
65074,E00004653,E00004653,Output Areas and Small Areas,OASA,56,55,6,9
65075,E00004654,E00004654,Output Areas and Small Areas,OASA,42,75,4,11
65076,E00004655,E00004655,Output Areas and Small Areas,OASA,51,68,8,68
65077,E00004656,E00004656,Output Areas and Small Areas,OASA,89,187,8,26
65078,E00004658,E00004658,Output Areas and Small Areas,OASA,39,60,13,74
65079,E00004659,E00004659,Output Areas and Small Areas,OASA,71,167,39,45
65080,E00004660,E00004660,Output Areas and Small Areas,OASA,62,75,21,57
65081,E00004661,E00004661,Output Areas and Small Areas,OASA,28,112,18,44
65082,E00004662,E00004662,Output Areas and Small Areas,OASA,59,87,21,37
65083,E00004663,E00004663,Output Areas and Small Areas,OASA,32,92,25,96
65084,E00004664,E00004664,Output Areas and Small Areas,OASA,53,127,19,73
65085,E00004665,E00004665,Output Areas and Small Areas,OASA,18,42,31,84
65086,E00004666,E00004666,Output Areas and Small Areas,OASA,62,88,22,62
65087,E00004667,E00004667,Output Areas and Small Areas,OASA,62,109,7,6
65088,E00004668,E00004668,Output Areas and Small Areas,OASA,10,39,28,34
65089,E00004669,E00004669,Output Areas and Small Areas,OASA,28,64,36,67
65090,E00004670,E00004670,Output Areas and Small Areas,OASA,22,87,20,51
65091,E00004671,E00004671,Output Areas and Small Areas,OASA,60,96,59,112
65092,E00004672,E00004672,Output Areas and Small Areas,OASA,68,122,12,5
65093,E00004673,E00004673,Output Areas and Small Areas,OASA,37,60,21,88
65094,E00004674,E00004674,Output Areas and Small Areas,OASA,31,42,34,69
65095,E00004675,E00004675,Output Areas and Small Areas,OASA,22,34,14,69
65096,E00004676,E00004676,Output Areas and Small Areas,OASA,64,62,5,5
65097,E00004677,E00004677,Output Areas and Small Areas,OASA,59,85,23,75
65098,E00004678,E00004678,Output Areas and Small Areas,OASA,45,90,34,67
65099,E00004679,E00004679,Output Areas and Small Areas,OASA,38,33,28,28
65100,E00004680,E00004680,Output Areas and Small Areas,OASA,84,68,5,7
65101,E00004681,E00004681,Output Areas and Small Areas,OASA,97,115,4,11
65102,E00004682,E00004682,Output Areas and Small Areas,OASA,11,25,19,56
65103,E00004683,E00004683,Output Areas and Small Areas,OASA,8,46,14,49
65104,E00004684,E00004684,Output Areas and Small Areas,OASA,35,106,33,50
65105,E00004685,E00004685,Output Areas and Small Areas,OASA,18,91,37,79
65106,E00004686,E00004686,Output Areas and Small Areas,OASA,27,89,23,77
65107,E00004687,E00004687,Output Areas and Small Areas,OASA,65,70,4,13
65108,E00004688,E00004688,Output Areas and Small Areas,OASA,35,107,50,68
65109,E00004689,E00004689,Output Areas and Small Areas,OASA,16,93,42,63
65110,E00004690,E00004690,Output Areas and Small Areas,OASA,29,59,25,54
65111,E00004691,E00004691,Output Areas and Small Areas,OASA,34,298,26,58
65112,E00004692,E00004692,Output Areas and Small Areas,OASA,71,182,25,70
65113,E00004693,E00004693,Output Areas and Small Areas,OASA,91,102,24,71
65114,E00004694,E00004694,Output Areas and Small Areas,OASA,60,70,23,40
65115,E00004695,E00004695,Output Areas and Small Areas,OASA,115,117,28,73
65116,E00004696,E00004696,Output Areas and Small Areas,OASA,41,89,25,91
65117,E00004697,E00004697,Output Areas and Small Areas,OASA,57,96,14,62
65118,E00004699,E00004699,Output Areas and Small Areas,OASA,18,36,8,42
65119,E00004700,E00004700,Output Areas and Small Areas,OASA,21,87,21,71
65120,E00004701,E00004701,Output Areas and Small Areas,OASA,52,103,18,44
65121,E00004702,E00004702,Output Areas and Small Areas,OASA,22,68,40,59
65122,E00004703,E00004703,Output Areas and Small Areas,OASA,82,57,32,29
65123,E00004704,E00004704,Output Areas and Small Areas,OASA,91,146,14,71
65124,E00004705,E00004705,Output Areas and Small Areas,OASA,131,86,24,16
65125,E00004706,E00004706,Output Areas and Small Areas,OASA,144,110,24,65
65126,E00004707,E00004707,Output Areas and Small Areas,OASA,157,173,30,64
65127,E00004708,E00004708,Output Areas and Small Areas,OASA,62,50,12,35
65128,E00004709,E00004709,Output Areas and Small Areas,OASA,120,82,22,69
65129,E00004710,E00004710,Output Areas and Small Areas,OASA,86,67,34,54
65130,E00004711,E00004711,Output Areas and Small Areas,OASA,85,74,13,45
65131,E00004712,E00004712,Output Areas and Small Areas,OASA,106,61,14,15
65132,E00004713,E00004713,Output Areas and Small Areas,OASA,11,60,17,20
65133,E00004714,E00004714,Output Areas and Small Areas,OASA,80,83,5,25
65134,E00004715,E00004715,Output Areas and Small Areas,OASA,42,75,21,41
65135,E00004716,E00004716,Output Areas and Small Areas,OASA,31,69,24,81
65136,E00004717,E00004717,Output Areas and Small Areas,OASA,28,52,23,18
65137,E00004718,E00004718,Output Areas and Small Areas,OASA,7,86,33,104
65138,E00004719,E00004719,Output Areas and Small Areas,OASA,32,123,29,94
65139,E00004720,E00004720,Output Areas and Small Areas,OASA,21,66,45,27
65140,E00004721,E00004721,Output Areas and Small Areas,OASA,29,79,26,114
65141,E00004722,E00004722,Output Areas and Small Areas,OASA,19,48,32,93
65142,E00004723,E00004723,Output Areas and Small Areas,OASA,31,71,11,60
65143,E00004724,E00004724,Output Areas and Small Areas,OASA,36,97,34,75
65144,E00004725,E00004725,Output Areas and Small Areas,OASA,17,68,43,109
65145,E00004726,E00004726,Output Areas and Small Areas,OASA,13,65,28,47
65146,E00004727,E00004727,Output Areas and Small Areas,OASA,28,90,26,80
65147,E00004728,E00004728,Output Areas and Small Areas,OASA,41,130,55,150
65148,E00004729,E00004729,Output Areas and Small Areas,OASA,12,43,35,71
65149,E00004730,E00004730,Output Areas and Small Areas,OASA,7,29,13,53
65150,E00004731,E00004731,Output Areas and Small Areas,OASA,77,107,40,33
65151,E00004732,E00004732,Output Areas and Small Areas,OASA,36,66,38,136
65152,E00004733,E00004733,Output Areas and Small Areas,OASA,78,51,25,40
