age,sex,household_size,english_proficiency,marital_status,number_of_cars_and_vans,economic_activity,ethnic_group,highest_qualification,approximated_social_grade
34,1,-9,-9,1,-9,15,1,15,-9
35,2,-9,2,4,-9,14,4,16,-9
75,1,-9,-9,1,-9,16,15,10,-9
18,2,-9,-9,1,-9,13,15,14,-9
18,2,-9,-9,1,-9,16,5,12,-9
75,1,-9,-9,1,-9,12,1,15,-9
75,1,-9,3,6,-9,12,10,16,-9
36,1,-9,-9,1,-9,15,15,10,-9
35,1,-9,-9,5,-9,2,1,10,-9
34,1,-9,-9,5,-9,3,1,15,-9
90,2,-9,-9,6,-9,16,1,16,-9
60,1,-9,-9,1,-9,15,1,10,-9
59,1,-9,-9,1,-9,15,1,10,-9
60,1,-9,-9,1,-9,15,1,12,-9
49,2,-9,-9,4,-9,16,1,15,-9
35,1,-9,-9,1,-9,15,1,15,-9
35,1,-9,-9,1,-9,14,15,10,-9
64,2,-9,-9,1,-9,1,2,12,-9
29,1,-9,2,1,-9,7,14,11,-9
35,1,-9,-9,1,-9,15,1,10,-9
30,1,-9,-9,1,-9,15,1,10,-9
40,1,-9,3,5,-9,5,4,16,-9
69,1,-9,-9,1,-9,16,2,10,-9
52,2,-9,-9,1,-9,15,15,10,-9
43,2,-9,-9,1,-9,7,15,10,-9
17,1,-9,-9,1,-9,7,15,10,-9
32,2,-9,-9,1,-9,2,16,11,-9
80,2,-9,-9,6,-9,16,1,10,-9
80,2,-9,-9,6,-9,16,1,16,-9
80,2,-9,-9,5,-9,16,15,10,-9
85,2,-9,-9,2,-9,12,1,10,-9
85,2,-9,-9,6,-9,12,1,10,-9
85,2,-9,-9,1,-9,12,15,16,-9
48,1,-9,-9,1,-9,15,1,12,-9
48,2,-9,-9,1,-9,16,1,10,-9
45,1,-9,-9,5,-9,15,1,14,-9
39,1,-9,-9,1,-9,15,1,10,-9
80,2,-9,3,2,-9,15,9,16,-9
85,2,-9,-9,1,-9,16,9,16,-9
90,2,-9,3,6,-9,15,9,16,-9
75,1,-9,3,5,-9,16,9,16,-9
90,2,-9,-9,6,-9,12,1,10,-9
68,1,-9,-9,6,-9,13,15,15,-9
70,2,-9,-9,6,-9,2,1,11,-9
75,2,-9,-9,6,-9,12,2,16,-9
85,2,-9,-9,6,-9,12,1,16,-9
85,2,-9,4,2,-9,2,10,10,-9
65,1,-9,-9,1,-9,15,15,10,-9
20,1,-9,-9,1,-9,11,15,12,-9
24,1,-9,-9,1,-9,16,15,12,-9
54,1,-9,-9,1,-9,15,1,10,-9
66,1,-9,-9,1,-9,15,1,10,-9
68,2,-9,-9,5,-9,15,1,10,-9
50,2,-9,1,1,-9,15,13,14,-9
75,2,-9,2,4,-9,14,4,15,-9
53,1,-9,-9,5,-9,15,4,10,-9
19,2,-9,-9,1,-9,13,9,14,-9
22,1,-9,-9,1,-9,8,9,14,-9
19,2,-9,-9,1,-9,13,1,14,-9
18,2,-9,-9,1,-9,13,1,14,-9
25,2,-9,1,1,-9,13,4,15,-9
18,1,-9,-9,1,-9,-9,-9,-9,-9
19,2,-9,-9,1,-9,13,1,14,-9
18,1,-9,-9,1,-9,11,9,14,-9
19,1,-9,-9,1,-9,13,1,14,-9
18,1,-9,-9,1,-9,13,9,14,-9
24,2,-9,-9,1,-9,13,4,15,-9
22,2,-9,-9,1,-9,13,14,14,-9
21,1,-9,-9,1,-9,13,4,14,-9
19,2,-9,-9,1,-9,13,9,12,-9
19,1,-9,-9,1,-9,13,9,14,-9
24,2,-9,2,1,-9,13,4,15,-9
19,1,-9,-9,1,-9,8,1,14,-9
18,1,-9,-9,1,-9,8,4,14,-9
20,2,-9,-9,1,-9,13,2,12,-9
23,2,-9,2,1,-9,13,12,15,-9
24,2,-9,2,1,-9,13,13,16,-9
20,1,-9,-9,1,-9,13,1,12,-9
24,2,-9,1,1,-9,13,4,15,-9
19,2,-9,-9,1,-9,11,1,14,-9
28,2,-9,-9,1,-9,13,2,16,-9
28,2,-9,-9,1,-9,13,9,16,-9
25,2,-9,-9,1,-9,13,1,14,-9
28,2,-9,1,1,-9,13,13,15,-9
23,2,-9,-9,1,-9,8,9,14,-9
21,1,-9,-9,1,-9,13,12,14,-9
22,1,-9,-9,1,-9,13,1,15,-9
26,1,-9,-9,1,-9,11,1,14,-9
25,1,-9,-9,1,-9,9,1,15,-9
18,2,-9,-9,1,-9,13,12,14,-9
21,1,-9,2,1,-9,13,13,15,-9
24,1,-9,-9,1,-9,13,1,12,-9
23,1,-9,-9,1,-9,13,1,11,-9
24,1,-9,-9,1,-9,13,1,14,-9
19,2,-9,-9,1,-9,13,9,14,-9
36,1,-9,-9,1,-9,16,15,10,-9
46,1,-9,-9,1,-9,15,1,10,-9
40,1,-9,-9,1,-9,15,16,11,-9
30,1,-9,-9,1,-9,7,15,12,-9
55,2,-9,-9,4,-9,15,3,10,-9
28,1,-9,-9,1,-9,15,15,11,-9
17,2,-9,-9,1,-9,8,6,11,-9
18,2,-9,-9,1,-9,16,1,11,-9
23,2,-9,-9,1,-9,7,16,11,-9
18,2,-9,-9,1,-9,11,5,11,-9
70,1,-9,-9,1,-9,16,1,11,-9
50,1,-9,-9,5,-9,15,1,12,-9
56,1,-9,-9,4,-9,15,1,13,-9
36,2,-9,-9,5,-9,16,1,10,-9
18,2,-9,1,1,-9,13,4,16,-9
18,1,-9,-9,1,-9,13,7,16,-9
24,2,-9,1,1,-9,13,4,15,-9
20,2,-9,-9,1,-9,11,4,14,-9
21,1,-9,-9,1,-9,13,4,16,-9
19,1,-9,-9,1,-9,11,1,14,-9
19,2,-9,1,1,-9,11,4,14,-9
23,2,-9,1,1,-9,13,12,15,-9
20,1,-9,-9,1,-9,13,1,16,-9
19,2,-9,-9,1,-9,13,12,14,-9
18,2,-9,-9,1,-9,11,1,14,-9
19,1,-9,-9,1,-9,13,1,14,-9
19,2,-9,-9,1,-9,13,1,14,-9
21,2,-9,-9,1,-9,8,1,14,-9
21,2,-9,-9,1,-9,-9,-9,-9,-9
23,2,-9,1,1,-9,13,4,16,-9
19,2,-9,1,1,-9,11,4,14,-9
20,2,-9,-9,1,-9,13,13,14,-9
19,2,-9,-9,1,-9,8,1,14,-9
32,1,-9,1,1,-9,13,13,15,-9
36,2,-9,-9,1,-9,16,1,11,-9
42,2,-9,-9,5,-9,7,1,10,-9
17,1,-9,-9,1,-9,11,14,12,-9
17,1,-9,-9,1,-9,13,1,12,-9
18,1,-9,3,1,-9,13,12,14,-9
27,2,-9,2,1,-9,13,4,15,-9
19,2,-9,1,1,-9,8,14,14,-9
18,1,-9,-9,1,-9,8,1,14,-9
27,1,-9,-9,2,-9,7,18,14,-9
33,1,-9,-9,1,-9,6,1,15,-9
9,1,-9,-9,1,-9,-9,1,-9,-9
30,2,-9,1,1,-9,2,4,16,-9
30,1,-9,-9,2,-9,2,4,15,-9
22,2,-9,3,1,-9,16,12,16,-9
41,1,-9,-9,1,-9,15,1,13,-9
19,2,-9,-9,1,-9,8,1,14,-9
22,2,-9,-9,1,-9,13,12,16,-9
22,1,-9,-9,1,-9,13,1,14,-9
20,1,-9,-9,1,-9,13,4,10,-9
19,2,-9,-9,1,-9,13,1,12,-9
20,2,-9,3,1,-9,13,13,10,-9
24,2,-9,-9,1,-9,13,8,15,-9
19,2,-9,2,1,-9,13,4,16,-9
19,1,-9,-9,1,-9,13,1,12,-9
26,2,-9,-9,1,-9,13,12,15,-9
26,1,-9,2,1,-9,11,4,15,-9
39,1,-9,-9,1,-9,15,15,10,-9
9,1,-9,-9,1,-9,-9,16,-9,-9
49,1,-9,2,5,-9,15,14,12,-9
26,1,-9,-9,1,-9,15,11,10,-9
40,1,-9,-9,4,-9,15,5,11,-9
67,2,-9,-9,6,-9,12,15,10,-9
85,2,-9,-9,6,-9,12,15,10,-9
75,2,-9,-9,6,-9,12,1,10,-9
90,2,-9,-9,6,-9,12,1,10,-9
80,1,-9,-9,2,-9,12,1,15,-9
26,1,-9,-9,1,-9,15,1,10,-9
39,2,-9,-9,1,-9,14,16,12,-9
8,1,-9,-9,1,-9,-9,1,-9,-9
35,1,-9,2,2,-9,2,14,16,-9
2,1,-9,2,1,-9,-9,18,-9,-9
28,2,-9,2,2,-9,16,13,16,-9
80,2,-9,-9,6,-9,12,7,16,-9
75,1,-9,-9,6,-9,12,2,10,-9
80,1,-9,-9,6,-9,12,2,10,-9
85,2,-9,-9,1,-9,12,2,10,-9
90,2,-9,-9,6,-9,12,2,10,-9
28,1,-9,-9,1,-9,15,4,10,-9
60,1,-9,-9,1,-9,15,18,10,-9
22,1,-9,-9,1,-9,15,4,10,-9
40,1,-9,-9,1,-9,15,1,10,-9
46,1,-9,-9,1,-9,2,1,11,-9
16,2,-9,-9,1,-9,13,1,12,-9
60,2,-9,-9,1,-9,12,2,15,-9
39,2,-9,-9,1,-9,16,13,15,-9
47,2,-9,-9,1,-9,15,2,10,-9
44,1,-9,-9,1,-9,7,8,11,-9
23,2,-9,3,1,-9,13,13,11,-9
23,2,-9,-9,1,-9,13,1,14,-9
20,2,-9,-9,1,-9,13,1,11,-9
22,2,-9,2,1,-9,13,4,10,-9
18,1,-9,1,1,-9,13,5,15,-9
18,2,-9,2,1,-9,13,12,15,-9
18,2,-9,2,1,-9,13,12,15,-9
21,2,-9,1,1,-9,13,12,14,-9
24,2,-9,-9,1,-9,11,1,11,-9
26,1,-9,2,1,-9,13,4,15,-9
37,2,-9,-9,1,-9,15,1,10,-9
26,2,-9,-9,2,-9,15,4,12,-9
32,2,-9,-9,5,-9,16,16,11,-9
64,1,-9,-9,1,-9,12,1,10,-9
5,1,-9,1,1,-9,-9,11,-9,-9
17,2,-9,-9,1,-9,13,5,10,-9
45,1,-9,2,1,-9,7,14,15,-9
32,1,-9,-9,1,-9,9,14,11,-9
51,1,-9,-9,5,-9,1,11,16,-9
51,1,-9,-9,1,-9,7,1,15,-9
22,1,-9,-9,1,-9,8,1,15,-9
20,2,-9,1,1,-9,8,4,16,-9
24,2,-9,-9,1,-9,13,2,15,-9
20,2,-9,-9,1,-9,13,2,14,-9
18,2,-9,-9,1,-9,11,6,14,-9
19,2,-9,-9,1,-9,8,12,12,-9
26,1,-9,-9,1,-9,11,12,15,-9
18,1,-9,-9,1,-9,13,1,14,-9
22,2,-9,1,1,-9,13,12,14,-9
21,1,-9,-9,1,-9,13,1,14,-9
23,2,-9,-9,1,-9,8,4,15,-9
19,1,-9,-9,1,-9,13,17,14,-9
18,1,-9,1,1,-9,13,4,16,-9
22,2,-9,-9,1,-9,13,12,14,-9
20,2,-9,2,1,-9,13,12,14,-9
20,1,-9,-9,1,-9,13,1,14,-9
20,1,-9,2,1,-9,13,12,14,-9
19,1,-9,-9,1,-9,13,1,14,-9
19,2,-9,-9,1,-9,13,1,14,-9
22,1,-9,-9,1,-9,13,4,15,-9
19,2,-9,-9,1,-9,13,12,11,-9
20,2,-9,-9,1,-9,13,12,11,-9
20,2,-9,-9,1,-9,13,1,10,-9
19,1,-9,-9,1,-9,8,1,12,-9
18,1,-9,-9,1,-9,13,1,11,-9
20,1,-9,-9,1,-9,8,1,11,-9
24,1,-9,-9,1,-9,8,1,11,-9
22,1,-9,-9,1,-9,11,4,11,-9
38,1,-9,-9,2,-9,16,14,15,-9
28,1,-9,-9,1,-9,7,14,15,-9
24,1,-9,2,2,-9,7,4,14,-9
42,1,-9,-9,1,-9,16,6,12,-9
25,1,-9,-9,1,-9,1,16,12,-9
53,1,-9,3,2,-9,16,4,10,-9
24,1,-9,-9,1,-9,16,1,11,-9
29,1,-9,-9,1,-9,2,1,10,-9
23,1,-9,1,1,-9,16,9,12,-9
26,1,-9,1,1,-9,6,4,16,-9
22,1,-9,-9,1,-9,11,14,11,-9
22,1,-9,-9,1,-9,16,1,12,-9
36,1,-9,1,2,-9,1,15,11,-9
21,1,-9,-9,1,-9,16,15,10,-9
26,1,-9,-9,1,-9,16,1,10,-9
25,1,-9,-9,1,-9,16,16,10,-9
70,2,-9,-9,1,-9,15,1,15,-9
69,1,-9,-9,2,-9,15,14,15,-9
33,1,-9,4,1,-9,15,18,10,-9
90,2,-9,-9,2,-9,12,1,16,-9
56,1,-9,-9,4,-9,15,6,16,-9
90,2,-9,-9,6,-9,12,1,10,-9
61,1,-9,-9,1,-9,7,1,11,-9
50,1,-9,2,2,-9,7,4,15,-9
61,1,-9,-9,1,-9,7,1,11,-9
40,1,-9,-9,1,-9,7,15,11,-9
23,2,-9,-9,1,-9,2,1,15,-9
80,1,-9,-9,2,-9,12,1,15,-9
80,2,-9,-9,6,-9,12,1,10,-9
80,2,-9,-9,6,-9,16,1,15,-9
75,1,-9,-9,4,-9,16,1,16,-9
85,2,-9,-9,6,-9,12,1,11,-9
50,1,-9,-9,1,-9,2,1,15,-9
46,2,-9,-9,1,-9,2,16,15,-9
25,1,-9,-9,4,-9,15,18,10,-9
25,2,-9,-9,2,-9,14,4,16,-9
38,1,-9,2,1,-9,15,7,16,-9
43,1,-9,-9,4,-9,4,14,15,-9
17,1,-9,1,1,-9,13,4,16,-9
17,2,-9,3,1,-9,13,14,10,-9
60,1,-9,-9,4,-9,12,1,10,-9
27,2,-9,-9,1,-9,16,1,14,-9
45,2,-9,-9,1,-9,2,15,15,-9
40,1,-9,-9,1,-9,7,15,11,-9
34,1,-9,-9,1,-9,7,16,15,-9
46,1,-9,-9,1,-9,2,1,16,-9
85,2,-9,-9,1,-9,12,9,15,-9
80,2,-9,-9,6,-9,12,1,11,-9
75,2,-9,-9,1,-9,15,1,16,-9
24,2,-9,2,1,-9,2,4,16,-9
32,2,-9,1,1,-9,2,4,16,-9
19,1,-9,-9,1,-9,16,1,16,-9
17,1,-9,-9,1,-9,13,1,12,-9
16,2,-9,3,1,-9,13,13,16,-9
17,2,-9,-9,1,-9,13,1,12,-9
17,1,-9,2,1,-9,13,5,16,-9
16,1,-9,-9,1,-9,8,7,16,-9
64,1,-9,-9,5,-9,12,1,16,-9
22,1,-9,3,1,-9,2,4,16,-9
20,1,-9,2,1,-9,7,4,12,-9
34,1,-9,3,1,-9,7,18,16,-9
30,1,-9,-9,1,-9,15,1,15,-9
50,2,-9,-9,1,-9,15,1,10,-9
65,2,-9,-9,1,-9,12,14,15,-9
32,1,-9,-9,1,-9,8,6,12,-9
29,2,-9,-9,1,-9,2,1,15,-9
19,1,-9,2,1,-9,7,14,11,-9
39,2,-9,-9,1,-9,13,15,11,-9
69,1,-9,-9,1,-9,15,1,10,-9
39,1,-9,-9,1,-9,16,1,10,-9
85,2,-9,-9,6,-9,12,1,10,-9
85,2,-9,-9,6,-9,12,1,10,-9
90,2,-9,-9,2,-9,12,1,10,-9
67,2,-9,-9,4,-9,12,15,10,-9
59,2,-9,-9,1,-9,16,4,15,-9
26,2,-9,-9,1,-9,15,4,10,-9
25,2,-9,2,1,-9,1,15,15,-9
23,1,-9,-9,1,-9,7,1,10,-9
24,1,-9,-9,1,-9,7,6,12,-9
28,1,-9,-9,1,-9,16,16,10,-9
25,1,-9,1,2,-9,1,14,12,-9
19,1,-9,2,1,-9,11,14,11,-9
15,2,-9,-9,1,-9,-9,15,-9,-9
90,2,-9,-9,6,-9,12,1,15,-9
90,2,-9,-9,2,-9,12,1,10,-9
80,2,-9,-9,2,-9,12,1,14,-9
66,2,-9,-9,5,-9,15,14,10,-9
57,1,-9,-9,1,-9,15,4,10,-9
54,1,-9,-9,1,-9,15,1,10,-9
48,1,-9,-9,1,-9,16,16,10,-9
85,1,-9,-9,5,-9,12,2,10,-9
70,2,-9,-9,1,-9,15,18,10,-9
30,1,-9,-9,1,-9,16,1,11,-9
80,1,-9,-9,1,-9,12,1,10,-9
80,2,-9,-9,6,-9,12,2,15,-9
75,1,-9,-9,1,-9,15,1,10,-9
23,1,-9,-9,1,-9,16,5,11,-9
43,1,-9,-9,1,-9,15,15,10,-9
45,2,-9,-9,4,-9,2,2,15,-9
30,1,-9,-9,1,-9,15,14,10,-9
28,1,-9,-9,1,-9,16,4,10,-9
55,1,-9,-9,6,-9,15,3,10,-9
90,1,-9,-9,6,-9,15,15,11,-9
66,2,-9,-9,5,-9,12,1,10,-9
85,1,-9,-9,6,-9,2,15,10,-9
70,2,-9,-9,1,-9,12,1,15,-9
40,1,-9,-9,1,-9,15,2,10,-9
70,1,-9,-9,5,-9,12,13,15,-9
65,2,-9,-9,1,-9,15,15,16,-9
90,2,-9,-9,6,-9,12,14,16,-9
80,2,-9,-9,6,-9,12,15,10,-9
32,2,-9,-9,1,-9,16,1,10,-9
28,1,-9,-9,1,-9,15,15,11,-9
36,1,-9,-9,4,-9,15,5,10,-9
44,1,-9,-9,1,-9,15,16,10,-9
49,1,-9,2,5,-9,7,18,15,-9
32,1,-9,2,1,-9,7,14,10,-9
35,1,-9,2,1,-9,15,14,16,-9
30,1,-9,-9,1,-9,7,15,15,-9
42,1,-9,-9,1,-9,2,2,15,-9
62,1,-9,-9,5,-9,7,9,15,-9
46,1,-9,-9,1,-9,15,15,10,-9
85,2,-9,-9,5,-9,12,4,15,-9
85,2,-9,-9,6,-9,2,2,10,-9
90,1,-9,-9,6,-9,12,1,10,-9
80,1,-9,-9,5,-9,12,15,10,-9
75,2,-9,-9,1,-9,12,1,14,-9
70,1,-9,4,6,-9,12,18,10,-9
90,2,-9,-9,6,-9,16,1,16,-9
49,2,-9,-9,1,-9,15,15,10,-9
75,2,-9,-9,6,-9,12,7,16,-9
43,1,-9,-9,1,-9,15,1,10,-9
23,1,-9,-9,1,-9,8,9,12,-9
21,1,-9,-9,1,-9,13,1,14,-9
20,2,-9,1,1,-9,13,4,16,-9
24,1,-9,2,1,-9,13,9,15,-9
28,1,-9,3,1,-9,13,4,16,-9
22,2,-9,1,1,-9,13,13,15,-9
21,1,-9,-9,1,-9,13,4,16,-9
19,2,-9,-9,1,-9,13,1,14,-9
19,2,-9,-9,1,-9,13,1,14,-9
19,2,-9,1,1,-9,8,12,14,-9
25,2,-9,1,1,-9,13,10,15,-9
19,1,-9,-9,1,-9,13,1,14,-9
20,2,-9,-9,1,-9,11,1,16,-9
19,2,-9,-9,1,-9,13,1,14,-9
18,2,-9,-9,1,-9,13,1,14,-9
20,2,-9,1,1,-9,13,12,14,-9
22,1,-9,2,1,-9,13,12,16,-9
25,2,-9,-9,1,-9,13,1,15,-9
22,1,-9,-9,1,-9,13,12,15,-9
27,1,-9,2,1,-9,13,13,16,-9
19,2,-9,-9,1,-9,7,1,14,-9
27,1,-9,2,1,-9,13,13,16,-9
23,1,-9,-9,1,-9,13,9,15,-9
22,1,-9,-9,1,-9,13,18,14,-9
22,1,-9,-9,1,-9,11,9,15,-9
23,2,-9,-9,1,-9,13,8,15,-9
24,2,-9,2,1,-9,13,9,15,-9
21,1,-9,2,1,-9,13,4,14,-9
20,2,-9,1,1,-9,13,18,11,-9
30,2,-9,2,1,-9,13,13,15,-9
20,2,-9,1,1,-9,13,4,16,-9
31,2,-9,1,1,-9,13,18,15,-9
26,2,-9,1,1,-9,13,4,15,-9
24,1,-9,1,1,-9,8,4,15,-9
25,1,-9,-9,1,-9,9,13,15,-9
26,2,-9,1,1,-9,13,11,15,-9
31,1,-9,-9,1,-9,13,4,16,-9
42,2,-9,1,1,-9,13,10,16,-9
23,1,-9,-9,1,-9,13,15,15,-9
25,1,-9,-9,1,-9,13,9,15,-9
36,1,-9,-9,5,-9,13,4,15,-9
23,2,-9,-9,1,-9,13,4,14,-9
21,2,-9,-9,1,-9,13,9,15,-9
23,2,-9,1,1,-9,13,12,11,-9
23,2,-9,-9,1,-9,13,1,15,-9
24,1,-9,1,1,-9,13,14,15,-9
22,2,-9,1,1,-9,13,9,15,-9
18,1,-9,-9,1,-9,13,1,14,-9
22,2,-9,-9,1,-9,13,4,15,-9
18,2,-9,-9,1,-9,13,14,12,-9
26,2,-9,1,1,-9,13,4,15,-9
23,1,-9,2,1,-9,13,13,15,-9
23,2,-9,1,1,-9,13,4,15,-9
39,2,-9,-9,1,-9,16,1,10,-9
42,2,-9,-9,2,-9,16,14,14,-9
27,2,-9,-9,1,-9,16,2,12,-9
29,2,-9,1,1,-9,13,4,16,-9
26,2,-9,-9,1,-9,16,1,11,-9
35,2,-9,-9,4,-9,16,13,15,-9
28,2,-9,-9,1,-9,16,14,12,-9
31,2,-9,-9,1,-9,16,1,10,-9
45,2,-9,-9,1,-9,16,1,10,-9
33,2,-9,-9,1,-9,16,11,12,-9
21,2,-9,-9,1,-9,16,1,10,-9
24,2,-9,2,2,-9,14,4,10,-9
28,2,-9,1,1,-9,16,4,15,-9
37,2,-9,-9,1,-9,15,1,15,-9
38,2,-9,-9,5,-9,16,14,11,-9
20,2,-9,-9,1,-9,16,14,11,-9
31,2,-9,-9,2,-9,16,1,15,-9
27,2,-9,-9,1,-9,7,1,15,-9
70,1,-9,-9,1,-9,12,1,13,-9
19,1,-9,-9,1,-9,13,4,16,-9
18,2,-9,-9,1,-9,-9,-9,-9,-9
26,2,-9,1,1,-9,9,4,16,-9
19,1,-9,-9,1,-9,13,1,16,-9
80,2,-9,-9,6,-9,12,1,10,-9
55,1,-9,-9,1,-9,15,1,10,-9
62,1,-9,-9,5,-9,15,15,10,-9
85,1,-9,-9,2,-9,12,1,15,-9
58,1,-9,-9,2,-9,12,4,15,-9
52,1,-9,-9,1,-9,15,2,16,-9
70,1,-9,-9,1,-9,12,1,10,-9
80,2,-9,-9,5,-9,12,1,10,-9
64,1,-9,-9,1,-9,12,1,10,-9
90,2,-9,-9,2,-9,12,1,10,-9
75,1,-9,3,1,-9,12,12,10,-9
49,1,-9,-9,1,-9,16,1,12,-9
44,1,-9,-9,1,-9,15,5,11,-9
85,2,-9,-9,1,-9,12,2,16,-9
75,2,-9,-9,6,-9,15,1,10,-9
75,2,-9,-9,1,-9,2,2,10,-9
31,1,-9,1,1,-9,16,16,10,-9
36,1,-9,-9,1,-9,16,1,12,-9
32,1,-9,-9,5,-9,1,11,14,-9
43,1,-9,-9,1,-9,16,3,10,-9
85,2,-9,-9,6,-9,16,1,10,-9
29,1,-9,1,1,-9,16,4,16,-9
31,1,-9,-9,1,-9,16,1,12,-9
37,1,-9,-9,1,-9,16,1,14,-9
51,1,-9,-9,5,-9,16,1,15,-9
54,1,-9,-9,5,-9,16,6,12,-9
43,1,-9,-9,1,-9,16,16,12,-9
23,1,-9,-9,1,-9,16,14,11,-9
30,1,-9,-9,1,-9,16,1,10,-9
32,1,-9,-9,1,-9,16,15,10,-9
50,1,-9,-9,1,-9,7,1,10,-9
26,1,-9,-9,1,-9,16,1,10,-9
23,1,-9,-9,1,-9,16,3,11,-9
28,1,-9,1,2,-9,1,4,16,-9
31,1,-9,-9,4,-9,16,1,11,-9
52,1,-9,-9,5,-9,15,1,15,-9
27,1,-9,-9,1,-9,1,1,16,-9
20,1,-9,2,1,-9,11,14,11,-9
22,1,-9,-9,1,-9,16,11,14,-9
21,1,-9,-9,1,-9,16,14,10,-9
52,1,-9,-9,2,-9,16,1,15,-9
44,1,-9,-9,1,-9,16,1,14,-9
27,1,-9,-9,1,-9,2,1,10,-9
24,1,-9,-9,1,-9,16,1,11,-9
44,1,-9,-9,4,-9,15,1,16,-9
49,1,-9,-9,1,-9,16,15,11,-9
85,1,-9,-9,1,-9,12,1,15,-9
80,1,-9,-9,1,-9,12,1,15,-9
80,1,-9,-9,1,-9,12,1,15,-9
90,1,-9,-9,1,-9,12,1,10,-9
41,2,-9,-9,1,-9,7,1,11,-9
16,2,-9,-9,1,-9,13,8,12,-9
60,2,-9,-9,2,-9,12,1,12,-9
23,2,-9,-9,1,-9,15,5,10,-9
30,2,-9,-9,1,-9,15,1,10,-9
46,1,-9,-9,1,-9,15,1,10,-9
24,2,-9,2,2,-9,13,9,16,-9
22,1,-9,2,1,-9,13,12,15,-9
26,2,-9,1,1,-9,13,7,15,-9
26,1,-9,2,1,-9,13,4,15,-9
19,2,-9,2,1,-9,13,4,11,-9
19,1,-9,-9,1,-9,13,10,14,-9
26,2,-9,1,1,-9,13,4,15,-9
23,1,-9,-9,1,-9,13,4,15,-9
26,2,-9,1,1,-9,13,4,16,-9
24,1,-9,1,1,-9,13,4,16,-9
20,1,-9,2,1,-9,13,12,14,-9
28,1,-9,-9,1,-9,13,9,15,-9
20,2,-9,-9,1,-9,13,4,16,-9
23,2,-9,1,1,-9,13,12,15,-9
27,1,-9,1,1,-9,2,4,15,-9
24,1,-9,-9,1,-9,13,1,14,-9
23,1,-9,1,1,-9,13,4,14,-9
24,1,-9,1,1,-9,13,12,13,-9
21,1,-9,3,1,-9,13,12,10,-9
20,2,-9,-9,1,-9,13,6,14,-9
23,1,-9,3,1,-9,13,12,15,-9
21,1,-9,2,1,-9,13,12,16,-9
23,1,-9,2,1,-9,13,13,16,-9
27,1,-9,1,1,-9,13,4,15,-9
23,1,-9,2,1,-9,13,12,16,-9
22,2,-9,2,1,-9,13,4,16,-9
21,2,-9,-9,1,-9,8,9,14,-9
19,2,-9,1,1,-9,13,1,16,-9
20,2,-9,-9,1,-9,11,1,14,-9
20,1,-9,1,1,-9,13,4,16,-9
19,2,-9,-9,1,-9,11,8,12,-9
22,2,-9,1,1,-9,13,9,15,-9
25,2,-9,-9,1,-9,13,1,15,-9
22,2,-9,1,1,-9,13,4,16,-9
25,2,-9,-9,1,-9,8,4,16,-9
19,1,-9,-9,1,-9,11,14,15,-9
26,1,-9,1,1,-9,13,4,15,-9
20,2,-9,2,1,-9,8,4,16,-9
20,2,-9,-9,1,-9,8,15,14,-9
20,1,-9,-9,1,-9,13,9,14,-9
19,1,-9,2,1,-9,13,4,14,-9
26,1,-9,1,1,-9,13,7,15,-9
24,2,-9,-9,1,-9,13,9,15,-9
25,2,-9,1,1,-9,13,9,15,-9
19,2,-9,-9,1,-9,13,1,14,-9
22,2,-9,2,1,-9,13,4,15,-9
23,2,-9,2,1,-9,13,4,15,-9
22,2,-9,2,1,-9,13,4,16,-9
21,2,-9,1,1,-9,11,4,14,-9
26,1,-9,-9,1,-9,-9,-9,-9,-9
22,1,-9,2,1,-9,13,13,15,-9
29,2,-9,3,1,-9,5,4,16,-9
20,2,-9,3,1,-9,13,4,15,-9
20,2,-9,-9,1,-9,8,9,14,-9
19,2,-9,-9,1,-9,8,17,15,-9
22,1,-9,1,1,-9,13,4,15,-9
19,2,-9,-9,1,-9,11,16,14,-9
19,2,-9,1,1,-9,11,13,14,-9
20,2,-9,2,1,-9,9,12,14,-9
19,2,-9,-9,1,-9,-9,-9,-9,-9
22,1,-9,2,1,-9,13,12,15,-9
19,2,-9,-9,1,-9,13,1,14,-9
21,2,-9,1,1,-9,13,4,15,-9
21,2,-9,-9,1,-9,-9,-9,-9,-9
23,2,-9,-9,1,-9,13,7,16,-9
19,2,-9,-9,1,-9,11,1,14,-9
25,2,-9,-9,1,-9,11,16,13,-9
20,2,-9,2,1,-9,13,12,11,-9
19,1,-9,1,1,-9,13,4,14,-9
18,1,-9,2,1,-9,13,9,16,-9
20,1,-9,1,1,-9,13,13,15,-9
26,1,-9,1,1,-9,13,4,15,-9
26,2,-9,-9,1,-9,-9,-9,-9,-9
20,1,-9,-9,1,-9,2,1,14,-9
24,2,-9,-9,1,-9,13,4,15,-9
32,1,-9,-9,1,-9,1,5,10,-9
37,2,-9,1,1,-9,2,4,14,-9
23,1,-9,3,1,-9,13,4,16,-9
19,2,-9,-9,1,-9,13,1,14,-9
20,1,-9,-9,1,-9,13,4,16,-9
19,1,-9,-9,1,-9,13,1,12,-9
20,2,-9,2,1,-9,13,4,16,-9
28,1,-9,2,1,-9,13,4,15,-9
19,2,-9,-9,1,-9,8,1,12,-9
21,2,-9,-9,1,-9,10,1,15,-9
33,1,-9,-9,1,-9,15,16,10,-9
61,2,-9,-9,5,-9,15,1,11,-9
75,1,-9,-9,1,-9,15,1,10,-9
